Epoch,Epochs,Train Loss,Val Loss,Val IoU,Val DICE,Dur,Dur/Epoch
32,250,1.28886795,1.42126977,0.40055343,0.57199307,113.628443,3.6654
33,250,1.28231764,1.40887785,0.44977511,0.6204757,117.325016,3.6664
34,250,1.27655506,1.40227199,0.46676346,0.63645362,121.025776,3.6674
35,250,1.26643038,1.39447081,0.48111348,0.64966458,124.626695,3.6655
36,250,1.25915885,1.38729453,0.48790173,0.65582521,128.635762,3.6753
37,250,1.2521584,1.37621641,0.50979421,0.67531616,132.348562,3.6763
38,250,1.24419689,1.36386383,0.54097253,0.70211833,136.020908,3.6762
39,250,1.2350713,1.35313773,0.56867175,0.72503601,139.62827,3.6744
40,250,1.23216677,1.34451437,0.58889588,0.74126428,143.31195,3.6747
41,250,1.2288506,1.33821404,0.59690557,0.74757779,146.971709,3.6743
42,250,1.21732259,1.33272099,0.59409682,0.74537106,150.590633,3.6729
43,250,1.21127653,1.32791615,0.59092446,0.74286929,154.038844,3.6676
44,250,1.20819092,1.32142293,0.58748664,0.74014688,157.790434,3.6695
45,250,1.20672715,1.316275,0.58813264,0.74065934,161.240152,3.6645
46,250,1.20059609,1.30902839,0.59290987,0.74443618,164.776795,3.6617
47,250,1.19108081,1.30072927,0.59686527,0.74754618,168.379872,3.6604
48,250,1.19314158,1.29157233,0.60579288,0.75450936,172.240869,3.6647
49,250,1.1911931,1.28278089,0.61453474,0.76125304,175.792812,3.6624
50,250,1.18190753,1.27313769,0.62432123,0.76871646,179.334453,3.6599
51,250,1.17617083,1.26379132,0.63287938,0.77516979,182.909766,3.6582
52,250,1.17538428,1.25534296,0.64273069,0.78251499,186.295829,3.6529
53,250,1.16925383,1.24779236,0.65096052,0.78858399,189.936469,3.6526
54,250,1.16664362,1.24136627,0.65515387,0.79165313,193.515819,3.6512
55,250,1.15978456,1.23573303,0.65972957,0.79498441,197.153748,3.651
56,250,1.16153657,1.23128426,0.65926484,0.79464691,200.748576,3.65
57,250,1.15809369,1.22770011,0.65730157,0.79321903,204.347792,3.6491
58,250,1.15600777,1.22376359,0.65114593,0.78872003,207.919397,3.6477
59,250,1.15008163,1.21965098,0.6444742,0.78380579,211.54556,3.6473
60,250,1.14930201,1.21533561,0.64300804,0.78272051,215.359523,3.6502
61,250,1.14420033,1.21023035,0.64591218,0.78486834,218.95051,3.6492
62,250,1.13957584,1.20572996,0.64752044,0.78605452,222.530496,3.648
63,250,1.13181865,1.20123553,0.65023503,0.78805142,226.169219,3.6479
64,250,1.13458729,1.19810987,0.64797482,0.78638922,229.731763,3.6465
65,250,1.13408911,1.19554257,0.64264898,0.78245443,233.362525,3.6463
66,250,1.13018811,1.19294691,0.63920201,0.77989412,236.952404,3.6454
67,250,1.12882543,1.1896385,0.63557336,0.77718722,240.543401,3.6446
68,250,1.12197483,1.18566573,0.6376954,0.77877168,244.161601,3.6442
69,250,1.11785638,1.18097425,0.6407709,0.78106078,247.97033,3.6466
70,250,1.11802006,1.17509747,0.65337697,0.79035451,251.683632,3.6476
71,250,1.11936271,1.16996479,0.66321023,0.7975062,255.335681,3.6477
72,250,1.11226475,1.16527653,0.66760347,0.80067412,258.939472,3.647
73,250,1.10895455,1.16245115,0.667065,0.80028673,262.655818,3.648
74,250,1.11003053,1.16037071,0.6616849,0.79640237,266.568391,3.6516
75,250,1.1029309,1.15912747,0.65340737,0.79037674,270.504717,3.6555
76,250,1.10002208,1.15742385,0.64742447,0.7859838,274.347781,3.658
77,250,1.10464668,1.15521407,0.64668673,0.7854399,278.311652,3.662
78,250,1.09548736,1.15217555,0.65078326,0.78845391,282.313574,3.6664
79,250,1.09818125,1.14956093,0.65825988,0.79391643,286.15841,3.6687
80,250,1.09034324,1.14633262,0.66570504,0.79930723,289.945696,3.6702
81,250,1.08573842,1.14293945,0.67301919,0.80455645,294.14726,3.6768
82,250,1.08623266,1.1407932,0.67555633,0.8063666,298.63703,3.6869
83,250,1.0832932,1.1396029,0.67578411,0.80652885,303.118397,3.6966
84,250,1.08591628,1.13895285,0.67427253,0.80545134,307.011696,3.6989
85,250,1.08062351,1.13857317,0.67463259,0.80570818,311.679038,3.7105
86,250,1.07570171,1.13757241,0.67572741,0.80648846,316.544826,3.7241
87,250,1.07115269,1.13626742,0.67691455,0.80733338,320.268568,3.7241
88,250,1.07153571,1.13532186,0.6778002,0.80796295,324.121593,3.7255
89,250,1.06859279,1.13495719,0.6747191,0.80576988,327.914459,3.7263
90,250,1.06576777,1.13426518,0.67060151,0.80282641,331.830323,3.7284
91,250,1.06679249,1.13373876,0.66598325,0.79950774,335.518534,3.728
92,250,1.05629337,1.13348675,0.65930488,0.794676,339.230408,3.7278
93,250,1.05200183,1.13181877,0.65477398,0.79137573,342.918597,3.7274
94,250,1.05798924,1.12978435,0.65508892,0.79160571,346.65855,3.7275
95,250,1.05784678,1.12638831,0.66248134,0.79697898,350.442431,3.7281
96,250,1.04913354,1.12338686,0.6664767,0.79986321,354.123744,3.7276
97,250,1.05200338,1.12107241,0.66653519,0.79990533,358.042788,3.7296
98,250,1.04820335,1.11907375,0.66606466,0.7995664,361.926747,3.7312
99,250,1.04952157,1.11814189,0.66139506,0.7961924,365.922459,3.7339
100,250,1.04589033,1.11709797,0.65821884,0.79388658,370.114423,3.7385
101,250,1.04635406,1.11509264,0.65991614,0.79511985,374.058567,3.7406
102,250,1.03891742,1.11203122,0.66607349,0.79957276,378.054435,3.7431
103,250,1.0361768,1.10751736,0.67653388,0.80706258,381.867834,3.7438
104,250,1.0382086,1.10230803,0.69248036,0.81830239,385.637926,3.7441
105,250,1.03396964,1.0978421,0.70526987,0.82716511,389.421593,3.7444
106,250,1.03502083,1.09444952,0.71266254,0.83222763,393.096804,3.7438
107,250,1.02637172,1.09210801,0.71276641,0.83229844,396.897811,3.7443
108,250,1.02797246,1.09147882,0.70856025,0.82942378,400.667484,3.7446
109,250,1.02483451,1.0911479,0.7034337,0.82590088,404.486628,3.7452
112,250,1.0148685,1.09076774,0.68950871,0.81622392,415.466647,3.7429
113,250,1.01905549,1.08993709,0.68611898,0.81384409,419.245416,3.7433
114,250,1.01412618,1.08825767,0.68867639,0.81564045,423.036416,3.7437
115,250,1.0098238,1.08627725,0.68887644,0.81578074,426.84961,3.7443
116,250,1.00988233,1.08358884,0.6945172,0.81972281,431.005534,3.7479
117,250,1.01406002,1.08107686,0.70133666,0.82445371,436.094514,3.7594
118,250,1.00562763,1.07897544,0.70630428,0.82787612,440.013758,3.7608
119,250,1.00429606,1.07817793,0.70609756,0.8277341,443.84274,3.7614
120,250,0.99847054,1.0769124,0.70453252,0.82665776,447.642856,3.7617
121,250,1.00514138,1.07620728,0.70074725,0.82404631,451.454804,3.7621
122,250,0.99705625,1.07490754,0.69687239,0.82136099,455.289866,3.7627
123,250,0.9904542,1.07253301,0.69786096,0.82204724,459.016891,3.7624
124,250,0.99731821,1.06983078,0.69916568,0.82295175,463.026537,3.7644
125,250,0.98730278,1.06652284,0.70265564,0.82536436,467.283022,3.7684
126,250,0.99296272,1.06379831,0.70682331,0.82823255,471.055438,3.7684
127,250,0.9831332,1.06300282,0.70512932,0.82706844,474.892416,3.769
128,250,0.98982108,1.06299043,0.70104903,0.82425493,478.916244,3.771
129,250,0.98511845,1.06235886,0.69831955,0.82236532,483.08089,3.7741
130,250,0.98306543,1.06140339,0.69770883,0.82194169,487.267689,3.7773
131,250,0.98272693,1.05965471,0.70076933,0.82406158,491.540401,3.7811
132,250,0.97496605,1.05671597,0.70640641,0.82794627,495.711461,3.7841
133,250,0.97061896,1.05175674,0.71722764,0.83533204,499.892539,3.7871
134,250,0.97356993,1.04679632,0.72401465,0.83991705,504.070462,3.79
135,250,0.97034144,1.04337895,0.72781733,0.84247023,507.863784,3.79
136,250,0.96896148,1.04195869,0.72492064,0.84052637,511.847835,3.7915
137,250,0.96670675,1.04193687,0.72042682,0.83749778,515.836845,3.7929
139,250,0.96386021,1.04113781,0.71796013,0.83582863,523.611922,3.7943
140,250,0.9602406,1.03924322,0.71872769,0.83634853,527.449603,3.7946
141,250,0.96226734,1.03623593,0.72210845,0.83863296,531.454754,3.7961
142,250,0.96204054,1.03372943,0.72533772,0.84080666,535.231598,3.796
143,250,0.95468837,1.03066444,0.72807056,0.84263985,539.036842,3.796
144,250,0.95622075,1.02870774,0.72741835,0.84220287,542.832398,3.796
145,250,0.94986433,1.02747011,0.72521412,0.84072361,546.636854,3.7961
146,250,0.94904238,1.02564287,0.72391472,0.8398498,550.420092,3.796
147,250,0.94377816,1.02315784,0.72526522,0.84075794,554.226121,3.7961
148,250,0.94928062,1.02071464,0.7264,0.84151993,558.030444,3.7961
149,250,0.9370355,1.01824939,0.72580055,0.84111753,562.0555,3.7977
150,250,0.94089353,1.01664758,0.72177419,0.83840749,565.833665,3.7975
151,250,0.9397741,1.01548362,0.71715362,0.83528184,569.77076,3.7985
152,250,0.93770909,1.01386142,0.71306988,0.8325053,573.632847,3.7989
153,250,0.93803424,1.01108563,0.71262726,0.83220357,577.572757,3.7998
154,250,0.93096465,1.00653851,0.72043307,0.837502,581.418814,3.8001
155,250,0.92913818,1.00127435,0.73356637,0.84630895,585.216519,3.8001
156,250,0.92361844,0.99722195,0.74459946,0.85360506,589.219741,3.8014
157,250,0.92514068,0.99566722,0.74694371,0.85514342,593.14443,3.8022
158,250,0.92249835,0.9955622,0.74424862,0.85337447,597.021966,3.8027
162,250,0.91861129,0.99516857,0.73178482,0.84512211,612.010452,3.8013
163,250,0.90755016,0.99239874,0.7369964,0.84858714,616.030509,3.8027
164,250,0.91808593,0.9909339,0.73990399,0.85051129,619.827675,3.8026
165,250,0.90660226,0.98961067,0.74108479,0.85129087,623.609568,3.8025
172,250,0.89347661,0.98960763,0.7223237,0.8387781,650.382456,3.8034
173,250,0.89651567,0.98767221,0.72396643,0.8398846,654.27057,3.8039
174,250,0.88661742,0.98438871,0.72455063,0.8402776,658.175699,3.8045
175,250,0.88787931,0.98227787,0.72228399,0.83875132,662.186395,3.8057
176,250,0.88568038,0.98034358,0.72112814,0.83797147,666.144453,3.8065
177,250,0.88288128,0.97865552,0.71966899,0.83698549,670.933589,3.8121
178,250,0.88184637,0.97372669,0.72927175,0.84344378,676.03285,3.8194
179,250,0.87567115,0.96829295,0.74039555,0.85083595,679.991676,3.8202
180,250,0.87620711,0.96332878,0.74653123,0.85487304,684.163544,3.8221
181,250,0.87562728,0.95965689,0.7506841,0.85758944,688.188996,3.8233
182,250,0.87320662,0.95741439,0.75148764,0.85811355,692.404454,3.8254
184,250,0.86825687,0.95667785,0.74369653,0.85301142,700.186704,3.8262
185,250,0.86612415,0.95398062,0.74679283,0.85504453,704.410589,3.8283
186,250,0.86051917,0.95106971,0.75027248,0.85732078,708.572592,3.8301
187,250,0.85557038,0.948102,0.75197794,0.85843311,712.81442,3.8323
188,250,0.8513245,0.94657075,0.74835719,0.85606899,717.015885,3.8343
191,250,0.8466143,0.9451735,0.72821782,0.84273847,729.176553,3.8378
192,250,0.85062313,0.94012195,0.73478222,0.84711754,733.156381,3.8385
193,250,0.83787155,0.93399686,0.74653868,0.85487793,737.028659,3.8387
194,250,0.83947742,0.92940116,0.75408677,0.85980555,741.074421,3.8398
195,250,0.84005839,0.92768842,0.75645822,0.86134496,745.187083,3.8412
196,250,0.83186066,0.9267475,0.75514792,0.8604949,749.373484,3.8429
197,250,0.82563841,0.92363393,0.75670094,0.86150229,753.385551,3.8438
198,250,0.82387233,0.91956449,0.75904532,0.86301963,757.588746,3.8456
199,250,0.82336432,0.91578257,0.7595221,0.86332772,761.678443,3.8469
200,250,0.81983536,0.91274625,0.76003984,0.86366209,765.747441,3.848
201,250,0.81563401,0.91008466,0.75898789,0.86298251,769.723551,3.8486
202,250,0.80701208,0.9057641,0.76444667,0.86650017,773.729442,3.8494
203,250,0.8086139,0.90343177,0.76393799,0.8661733,777.944451,3.8512
204,250,0.80639297,0.90145808,0.76375522,0.8660558,781.949756,3.852
205,250,0.80697411,0.90126282,0.75990336,0.86357396,786.177048,3.8538
206,250,0.79781598,0.90033853,0.75773902,0.86217466,790.331617,3.8553
210,250,0.78762132,0.89642543,0.74473046,0.85369113,807.702753,3.8646
211,250,0.78646684,0.89124107,0.75331769,0.85930541,812.341898,3.8683
212,250,0.778786,0.88565665,0.75842447,0.86261819,816.529445,3.8698
213,250,0.773283,0.88209963,0.75871042,0.86280312,820.563718,3.8706
214,250,0.77597111,0.88026017,0.75609324,0.86110831,824.857405,3.8726
215,250,0.77080929,0.88023657,0.75159748,0.85818516,830.150544,3.8792
216,250,0.76566041,0.87797952,0.75253093,0.85879332,834.548881,3.8816
217,250,0.75895399,0.87283897,0.76110088,0.86434672,838.945422,3.884
218,250,0.76002699,0.8674565,0.76763688,0.8685459,843.133699,3.8854
219,250,0.74913675,0.8653875,0.76591448,0.86744232,847.441691,3.8873
222,250,0.7464155,0.86281723,0.76235071,0.8651521,861.061717,3.8962
223,250,0.74348223,0.85706377,0.76857092,0.86914345,865.107318,3.8969
224,250,0.73674405,0.84922922,0.77666844,0.87429756,869.320706,3.8983
225,250,0.72997355,0.84350485,0.78075577,0.87688136,873.326694,3.8988
226,250,0.72808093,0.840096,0.78009373,0.87646366,877.305694,3.8991
227,250,0.71944451,0.83878732,0.77439603,0.87285591,881.526446,3.9006
228,250,0.71156448,0.83635253,0.76981492,0.86993834,885.510567,3.9009
229,250,0.71493685,0.83540535,0.76278072,0.86542893,889.526036,3.9014
233,250,0.70174485,0.83442301,0.73475902,0.84710212,905.697412,3.9039
234,250,0.69170594,0.82283592,0.75260913,0.85884424,909.884662,3.9051
235,250,0.69645137,0.81453794,0.76538113,0.86710016,913.901723,3.9056
236,250,0.68483484,0.8108421,0.76720445,0.86826903,918.267051,3.9075
237,250,0.68156433,0.8085916,0.76699736,0.8681364,922.300458,3.9081
238,250,0.68023157,0.80385029,0.7719322,0.87128864,926.427851,3.909
239,250,0.67740864,0.79929954,0.7737836,0.87246675,930.496457,3.9096
240,250,0.67359543,0.79585922,0.77580716,0.87375159,934.682433,3.9108
241,250,0.66438878,0.79234284,0.7792432,0.87592657,938.908647,3.9121
242,250,0.66094035,0.79088849,0.77725372,0.87466827,942.906169,3.9125
245,250,0.65525877,0.7899856,0.76121715,0.86442168,955.081926,3.9143
246,250,0.64147145,0.78247958,0.76757024,0.86850324,959.100404,3.9147
247,250,0.64689308,0.7781409,0.77043843,0.87033631,963.442807,3.9164
248,250,0.64091045,0.77507859,0.77175764,0.87117744,967.685828,3.9178
249,250,0.63952225,0.7721343,0.77528242,0.87341869,971.880048,3.9189
250,250,0.63544941,0.7691139,0.77438776,0.87285066,976.089722,3.92
