Epoch,Epochs,Train Loss,Val Loss,Val IoU,Val DICE,Dur,Dur/Epoch
87,100,0.13985701,0.1422682,0.64631726,0.78516733,702.428303,8.1678
88,100,0.13876726,0.14186253,0.63947628,0.78009824,710.842681,8.1706
89,100,0.13741873,0.14084491,0.64151907,0.78161635,718.796897,8.1681
90,100,0.13631865,0.13935211,0.65254812,0.7897478,726.759614,8.1658
91,100,0.13506033,0.13760762,0.6700258,0.80241371,735.082388,8.1676
92,100,0.1341961,0.13678679,0.67486969,0.80587725,742.859329,8.1633
93,100,0.13385396,0.13646695,0.66794654,0.8009208,750.486331,8.1575
94,100,0.13165249,0.13602279,0.66113261,0.79600221,758.085154,8.1515
95,100,0.13106738,0.13545088,0.65598964,0.79226298,765.674767,8.1455
96,100,0.13012427,0.13466902,0.65786749,0.79363096,773.279699,8.1398
97,100,0.12939611,0.13378188,0.66386634,0.79798037,780.865649,8.134
98,100,0.1285892,0.13309501,0.6660382,0.79954733,788.678065,8.1307
99,100,0.12749599,0.13267249,0.66344484,0.79767579,796.671118,8.1293
100,100,0.12636957,0.13231294,0.65915924,0.7945702,804.702198,8.1283
