Epoch,Epochs,Train Loss,Val Loss,Val IoU,Val DICE,Dur,Dur/Epoch
1,150,1.54912841,1.2054342,0.0,0.0,2.209406,0
41,150,1.2091186,1.20355868,0.48562972,0.65376953,94.318938,2.358
42,150,1.1982131,1.19596672,0.49168257,0.65923218,96.756489,2.3599
43,150,1.1954248,1.19175017,0.49744191,0.66438892,99.47445,2.3684
44,150,1.18821955,1.18792868,0.50172902,0.6682018,102.45969,2.3828
45,150,1.18141818,1.18344462,0.50461747,0.67075849,104.931857,2.3848
46,150,1.17489421,1.18031716,0.51017878,0.67565349,107.391779,2.3865
47,150,1.17108059,1.17743611,0.52243705,0.68631679,109.839164,2.3878
48,150,1.16453671,1.17278194,0.53422197,0.69640767,112.239797,2.3881
49,150,1.16048515,1.16857755,0.54282558,0.70367719,114.867699,2.3931
50,150,1.15091848,1.16342461,0.54982926,0.70953527,117.257185,2.393
51,150,1.1505487,1.15840256,0.55426402,0.71321733,119.64479,2.3929
52,150,1.14117014,1.15449893,0.55683774,0.71534461,122.052434,2.3932
53,150,1.13857687,1.14874482,0.55722371,0.71566302,124.438438,2.393
54,150,1.13214159,1.14421511,0.55899221,0.71711995,126.840514,2.3932
55,150,1.12522471,1.13825119,0.56854057,0.72492938,129.231504,2.3932
56,150,1.1230762,1.13307679,0.58086695,0.7348714,131.631562,2.3933
57,150,1.11995864,1.12919295,0.59220278,0.74387859,134.179755,2.3961
58,150,1.11240268,1.12620234,0.59791609,0.74836982,136.861115,2.4011
59,150,1.10675645,1.12534177,0.60151334,0.75118118,139.298642,2.4017
60,150,1.09983897,1.12373781,0.60186713,0.75145699,141.789632,2.4032
61,150,1.09913611,1.12185419,0.59628262,0.74708903,144.237842,2.404
62,150,1.09489858,1.12116873,0.59226166,0.74392504,146.63783,2.4039
63,150,1.08662307,1.11992323,0.59156497,0.74337521,149.122775,2.4052
65,150,1.08318317,1.11850226,0.59509483,0.74615605,153.980585,2.4059
66,150,1.07523572,1.11598587,0.59955071,0.74964889,156.441607,2.4068
67,150,1.07255304,1.11452365,0.60519781,0.75404764,159.163217,2.4116
68,150,1.06907809,1.11287117,0.60903029,0.75701532,161.790406,2.4148
69,150,1.06142879,1.11124897,0.60966589,0.75750613,164.509462,2.4193
70,150,1.05767512,1.11093569,0.60980014,0.75760975,167.062427,2.4212
71,150,1.05454028,1.11070657,0.61047275,0.75812863,169.807626,2.4258
72,150,1.05208218,1.1086905,0.6096138,0.75746592,172.420056,2.4285
