Epoch,Epochs,Train Loss,Val Loss,Val IoU,Val DICE,Dur,Dur/Epoch
120,300,0.94082808,1.02528906,0.72248566,0.83888727,378.212121,3.1783
121,300,0.94241917,1.02243626,0.72109014,0.83794582,381.491052,3.1791
122,300,0.94168824,1.0196141,0.71947587,0.83685488,384.862257,3.1807
123,300,0.93478847,1.01688969,0.72257161,0.83894521,388.272008,3.1826
124,300,0.93846941,1.01451004,0.72792798,0.84254438,391.653037,3.1842
125,300,0.92461073,1.01234639,0.73061103,0.84433883,395.03815,3.1858
126,300,0.93112791,1.01061893,0.727696,0.84238893,398.411261,3.1873
127,300,0.91618538,1.00898182,0.7232846,0.83942556,401.674379,3.1879
128,300,0.9169696,1.00686729,0.72513318,0.84066921,405.249425,3.1909
129,300,0.92039073,1.00452471,0.72855806,0.84296626,408.627041,3.1924
130,300,0.91773635,1.00322556,0.73051149,0.84427232,412.014591,3.1939
131,300,0.91770053,1.00223172,0.72972262,0.84374523,415.446798,3.1957
132,300,0.91232866,1.00071883,0.7273168,0.84213477,418.708103,3.1962
133,300,0.90920049,0.99804866,0.72613251,0.84134042,422.191392,3.1984
134,300,0.90065086,0.9956516,0.72699332,0.84191793,425.647467,3.2004
135,300,0.90758198,0.99265075,0.73149985,0.84493202,429.012979,3.2016
136,300,0.90026402,0.98934174,0.73451018,0.8469367,432.639034,3.2047
137,300,0.89958674,0.98629326,0.73495865,0.84723479,436.046052,3.2062
138,300,0.88532329,0.98340857,0.73381668,0.84647548,439.441072,3.2076
139,300,0.89122081,0.98108238,0.73086137,0.84450597,442.859086,3.2091
140,300,0.88962042,0.97884631,0.73251665,0.84560996,446.272346,3.2106
141,300,0.88322425,0.97633725,0.73434407,0.84682626,449.545014,3.211
142,300,0.87737733,0.9731015,0.73549217,0.84758914,453.089224,3.2134
143,300,0.88227928,0.97004461,0.73527408,0.8474443,456.462432,3.2145
144,300,0.87977087,0.96666467,0.73873949,0.84974146,460.060183,3.2172
145,300,0.86915499,0.96347034,0.74363369,0.85297012,463.452006,3.2184
146,300,0.86390615,0.96099114,0.74682891,0.85506815,467.023198,3.2208
147,300,0.86706412,0.95911092,0.7480585,0.85587353,470.429981,3.2221
148,300,0.86112934,0.95785475,0.74659294,0.85491347,473.988309,3.2244
149,300,0.86088157,0.95640272,0.74634123,0.85474849,477.46237,3.2261
150,300,0.86168468,0.95441049,0.74666142,0.85495836,480.869062,3.2273
151,300,0.8584584,0.95168,0.74932861,0.85670424,484.414455,3.2294
152,300,0.85211915,0.94833148,0.7525655,0.85881585,488.053113,3.2321
153,300,0.85290277,0.94429767,0.75667721,0.86148691,491.441065,3.2332
154,300,0.84970176,0.94096953,0.75854087,0.86269349,494.853035,3.2343
155,300,0.84828937,0.93834966,0.75919628,0.86311722,498.242667,3.2353
156,300,0.84354246,0.93612742,0.75487828,0.86031979,501.643364,3.2364
157,300,0.83757043,0.93368769,0.7508114,0.85767251,505.21273,3.2385
158,300,0.83200705,0.93091249,0.75051087,0.85747641,508.769971,3.2406
159,300,0.82852256,0.92834884,0.75261563,0.85884845,512.242969,3.242
160,300,0.82847053,0.92639303,0.75360143,0.85948998,515.836531,3.2443
161,300,0.83482021,0.92501628,0.75202274,0.85846227,519.365188,3.246
162,300,0.82769394,0.9242065,0.75017279,0.8572557,522.868158,3.2476
163,300,0.82933342,0.92343402,0.74789554,0.85576683,526.394956,3.2494
164,300,0.82749045,0.92231071,0.74653894,0.85487813,529.832967,3.2505
165,300,0.82919222,0.92085594,0.74585515,0.8544296,533.234013,3.2514
166,300,0.81295913,0.91877639,0.74445844,0.85351235,536.616232,3.2522
167,300,0.81384468,0.91571933,0.74572021,0.85434103,540.458111,3.2558
168,300,0.81771082,0.91300684,0.75025052,0.85730642,544.023118,3.2576
169,300,0.8182857,0.91028714,0.75352019,0.85943717,547.589214,3.2595
170,300,0.80223858,0.90776336,0.75535142,0.860627,551.08619,3.2609
171,300,0.80567551,0.90508384,0.75403243,0.85977024,554.647229,3.2626
172,300,0.80218428,0.90300602,0.75265867,0.85887647,558.176193,3.2642
173,300,0.79978931,0.90089774,0.75550979,0.86072981,561.632226,3.2653
174,300,0.7975719,0.89991212,0.75507957,0.86045051,565.032653,3.2661
175,300,0.7914986,0.89786255,0.75658739,0.86142868,568.754242,3.2687
176,300,0.78996307,0.89390743,0.75964952,0.86341,572.17527,3.2696
177,300,0.78772807,0.88967079,0.76478279,0.86671603,575.605037,3.2705
178,300,0.78416443,0.88573301,0.77032661,0.87026495,579.001093,3.2712
179,300,0.78319222,0.88286698,0.77205116,0.87136441,582.401016,3.2719
180,300,0.78915054,0.88135773,0.77028203,0.87023652,585.803009,3.2726
181,300,0.77410406,0.88000751,0.7663458,0.86771888,589.212078,3.2734
182,300,0.77356201,0.87909412,0.76118177,0.8643989,592.610437,3.2741
183,300,0.77050018,0.87680149,0.76383281,0.86610568,596.211184,3.2759
184,300,0.76738584,0.87325984,0.76853055,0.86911762,599.779944,3.2775
185,300,0.76526642,0.86970848,0.76799899,0.86877763,603.200227,3.2783
186,300,0.7622602,0.86686409,0.76843399,0.86905593,606.715241,3.2795
187,300,0.75838292,0.86511439,0.76856208,0.86913782,610.190123,3.2806
188,300,0.76042277,0.86347985,0.7689274,0.86937135,613.592058,3.2812
189,300,0.75763297,0.86251926,0.77561426,0.87362921,617.347049,3.2838
191,300,0.75380504,0.8607406,0.77848756,0.875449,624.607445,3.2874
192,300,0.75457215,0.85633552,0.78348851,0.87860227,628.186316,3.2889
193,300,0.75155735,0.85298949,0.78504008,0.87957698,631.749882,3.2904
194,300,0.74879479,0.85113132,0.78535217,0.87977284,635.322387,3.2918
195,300,0.74299669,0.84881723,0.78582889,0.88007188,638.792153,3.2927
196,300,0.74101067,0.84752381,0.78498143,0.87954015,642.52392,3.295
197,300,0.74058485,0.84698242,0.78103536,0.87705767,646.030236,3.2961
198,300,0.73779148,0.84657729,0.77889812,0.87570852,649.516457,3.297
199,300,0.72326672,0.84432328,0.77951622,0.87609905,653.135403,3.2987
200,300,0.73278856,0.84266317,0.77973348,0.87623626,656.583449,3.2994
201,300,0.72209072,0.84035558,0.78093606,0.87699509,660.103061,3.3005
202,300,0.71795452,0.83679003,0.78142709,0.87730461,663.585486,3.3014
203,300,0.72805059,0.83420807,0.77859157,0.87551475,667.307006,3.3035
204,300,0.72786063,0.83361018,0.77483004,0.87313157,670.778126,3.3043
207,300,0.71423662,0.83139718,0.76860613,0.86916596,681.176168,3.3067
208,300,0.71038693,0.82492715,0.7727074,0.87178224,684.746971,3.308
209,300,0.70378637,0.81986165,0.77637607,0.87411225,688.311015,3.3092
210,300,0.70767748,0.81778657,0.77822793,0.87528479,692.160365,3.3118
211,300,0.7015239,0.81734592,0.78145665,0.87732321,695.942072,3.314
212,300,0.69311267,0.81601495,0.78421432,0.87905842,699.604067,3.3157
213,300,0.69859517,0.8134892,0.78664333,0.88058239,703.32996,3.3176
214,300,0.68369436,0.81101686,0.78497535,0.87953633,706.967568,3.3191
215,300,0.6865828,0.80918473,0.7821039,0.87773097,710.784302,3.3214
216,300,0.69658226,0.80892855,0.78041834,0.87666851,714.397686,3.3228
217,300,0.68583059,0.80721366,0.78128213,0.87721324,718.326985,3.3256
218,300,0.68518221,0.80439323,0.78333259,0.87850422,722.187024,3.3281
219,300,0.68715954,0.80094552,0.78459203,0.87929571,725.98259,3.3302
220,300,0.67505205,0.79844958,0.78572702,0.88000798,729.706592,3.332
221,300,0.67526287,0.79695475,0.78460854,0.87930602,733.381448,3.3336
222,300,0.6682412,0.7963956,0.78057039,0.87676442,736.956263,3.3346
223,300,0.67404664,0.79597574,0.77797079,0.87512213,740.767686,3.3368
224,300,0.66738462,0.79334253,0.77560568,0.87362379,744.38545,3.3381
225,300,0.67294496,0.79134017,0.77583474,0.87376904,748.142961,3.3399
226,300,0.65790659,0.78802145,0.78080744,0.87691391,751.939059,3.342
227,300,0.66249889,0.78526962,0.78622383,0.88031948,755.745125,3.344
228,300,0.65486932,0.78123784,0.79155308,0.88365012,759.374078,3.3453
229,300,0.66156054,0.77768785,0.79336005,0.88477498,763.363439,3.3481
230,300,0.6489532,0.77486038,0.79452664,0.88549995,767.151312,3.35
231,300,0.64454776,0.77339792,0.79460841,0.88555074,770.778081,3.3512
232,300,0.64455533,0.77325571,0.79245877,0.88421422,774.355324,3.3522
233,300,0.64701581,0.77136469,0.79154271,0.88364369,777.950354,3.3532
234,300,0.64496303,0.77029753,0.78711939,0.88088059,781.709465,3.355
235,300,0.63242215,0.76994681,0.78039634,0.87665462,785.540257,3.357
236,300,0.63552445,0.7694031,0.77576727,0.87372625,789.156396,3.3581
238,300,0.62810779,0.76833427,0.77402747,0.87262177,796.347006,3.3601
239,300,0.62405258,0.76686847,0.77486724,0.87315512,800.096136,3.3617
240,300,0.62590718,0.76405001,0.77799773,0.87513918,803.738455,3.3629
241,300,0.62484026,0.76317632,0.77789307,0.87507296,808.099099,3.3671
242,300,0.62833363,0.76187408,0.77758259,0.87487644,811.864422,3.3687
243,300,0.61055547,0.75865328,0.77627754,0.87404984,815.692424,3.3706
244,300,0.6131919,0.7540794,0.77730513,0.87470084,819.357616,3.3718
245,300,0.60915095,0.74968189,0.77928543,0.87595326,823.114467,3.3734
246,300,0.60240269,0.74617028,0.78294778,0.87826216,826.947345,3.3753
248,300,0.60363144,0.74580443,0.78131634,0.87723482,834.875729,3.3801
249,300,0.60258633,0.74530536,0.77720064,0.87463468,838.956404,3.3829
250,300,0.59677768,0.74349588,0.77528292,0.87341899,843.197832,3.3863
251,300,0.59362197,0.73899227,0.77973884,0.87623966,847.340049,3.3894
252,300,0.58856344,0.73164988,0.78864455,0.88183481,851.353994,3.3918
253,300,0.58841574,0.72771245,0.79310966,0.88461924,855.536903,3.395
255,300,0.58504111,0.72737402,0.79026663,0.88284796,863.076025,3.3979
256,300,0.58060545,0.72597468,0.78859365,0.88180304,866.934299,3.3997
257,300,0.5843218,0.72277194,0.79052871,0.88301152,870.686976,3.4011
258,300,0.58110863,0.72044426,0.79077816,0.88316709,874.242424,3.4017
259,300,0.57530868,0.71902943,0.78937882,0.8822937,878.238085,3.404
260,300,0.57412678,0.71599019,0.78959972,0.88243169,882.097255,3.4058
261,300,0.56740838,0.71221608,0.79083109,0.88320011,885.83806,3.4071
262,300,0.56853813,0.71143478,0.78921932,0.88219404,889.507994,3.4081
263,300,0.55756319,0.70981383,0.78857851,0.88179356,893.243007,3.4093
264,300,0.56474936,0.70555931,0.79255539,0.88427436,896.912027,3.4103
265,300,0.56059086,0.69717813,0.8010878,0.88955998,900.89102,3.4125
266,300,0.55220497,0.69145525,0.80821854,0.89393902,904.652347,3.4138
268,300,0.54922539,0.69085652,0.80425787,0.89151102,912.089354,3.4161
269,300,0.53964126,0.68340003,0.80879611,0.89429218,915.933059,3.4177
270,300,0.5384168,0.67898387,0.8088513,0.89432591,919.898333,3.4197
271,300,0.54010808,0.67806429,0.80663705,0.89297074,923.924381,3.4219
272,300,0.5323689,0.67628902,0.80610317,0.89264351,927.699148,3.4232
276,300,0.52957547,0.67604625,0.79995388,0.8888604,942.881056,3.4287
277,300,0.52347004,0.67145616,0.80412847,0.89143151,946.664639,3.4299
278,300,0.52563292,0.66646612,0.80751586,0.89350897,950.479194,3.4313
279,300,0.52063733,0.66211402,0.81037319,0.89525545,954.217025,3.4324
284,300,0.5010761,0.65762115,0.79498881,0.88578695,972.475036,3.4363
288,300,0.50202203,0.6550324,0.78588855,0.88010925,987.263422,3.4399
289,300,0.49565607,0.64388078,0.79453915,0.8855077,991.052992,3.4412
290,300,0.49792954,0.63855606,0.79929656,0.8884545,994.869349,3.4425
293,300,0.48841256,0.63041043,0.80304474,0.89076519,1006.204366,3.4459
294,300,0.47610757,0.61988854,0.80998087,0.89501595,1010.059109,3.4473
295,300,0.48703879,0.61752796,0.8107025,0.89545631,1013.863049,3.4485
300,300,0.46259338,0.61466962,0.80264407,0.89051867,1032.597034,3.4535
