Epoch,Epochs,Train Loss,Val Loss,Val IoU,Val DICE,Dur,Dur/Epoch
1,100,1.15838921,1.09619105,0.0,0.0,4.131962,0
2,100,1.12217402,1.07121348,0.00061507,0.00122938,8.373057,8.3731
3,100,1.09441936,1.05422366,0.0119274,0.02357364,13.354594,6.6773
4,100,1.07287109,1.05085552,0.0164351,0.0323387,18.275053,6.0917
5,100,1.05995762,1.04932833,0.14380759,0.25145416,22.948223,5.7371
11,100,0.97999847,1.04827178,0.37304232,0.54338065,47.99064,4.7991
13,100,0.96233726,1.04724276,0.41669858,0.5882671,55.509652,4.6258
14,100,0.95176679,1.03760684,0.47280113,0.64204341,59.472283,4.5748
15,100,0.94063365,1.03001106,0.52019624,0.68438038,63.262945,4.5188
16,100,0.93887395,1.02299404,0.55668376,0.71521754,67.059206,4.4706
17,100,0.9275282,1.01803195,0.56751553,0.72409557,71.059845,4.4412
18,100,0.91935718,1.01351213,0.57452856,0.72977852,74.89847,4.4058
19,100,0.91624516,1.00694144,0.59244079,0.74406633,78.896365,4.3831
20,100,0.91349983,0.99867034,0.61055222,0.75818991,83.242923,4.3812
21,100,0.90247118,0.99187165,0.62188779,0.76686907,87.105842,4.3553
22,100,0.90056437,0.98420268,0.62148815,0.76656515,91.072792,4.3368
23,100,0.89908701,0.97675598,0.62524944,0.76941966,95.047141,4.3203
24,100,0.89081419,0.96926039,0.63379811,0.77585854,99.009844,4.3048
25,100,0.89198494,0.96321595,0.64437434,0.78373194,102.892794,4.2872
26,100,0.88957953,0.95792842,0.65176,0.78917034,106.907319,4.2763
27,100,0.88093936,0.95181108,0.66113776,0.79600594,110.907256,4.2657
28,100,0.87970442,0.94676071,0.66562056,0.79924633,114.655164,4.2465
29,100,0.87115723,0.94244128,0.66403405,0.79810152,118.471907,4.2311
30,100,0.87035054,0.93836784,0.6597588,0.79500564,122.603539,4.2277
31,100,0.86470294,0.93492997,0.65619835,0.79241517,126.562106,4.2187
32,100,0.85904598,0.93007481,0.65728579,0.79320753,130.498755,4.2096
33,100,0.85606658,0.92446631,0.66693933,0.80019629,134.426129,4.2008
34,100,0.85480922,0.91907281,0.6784188,0.80840229,138.407003,4.1942
35,100,0.85070807,0.91767299,0.67368849,0.8050345,142.433864,4.1892
36,100,0.84830481,0.91488814,0.66937132,0.80194419,146.464833,4.1847
37,100,0.84243804,0.91113311,0.67056333,0.80279905,150.349037,4.1764
38,100,0.84320146,0.90713358,0.67723703,0.8075627,154.240922,4.1687
39,100,0.83786148,0.9031539,0.68257764,0.81134757,158.23603,4.1641
40,100,0.83546841,0.90117908,0.67705125,0.8074306,162.22623,4.1596
41,100,0.83418339,0.89920896,0.67445733,0.80558318,166.188024,4.1547
42,100,0.82881713,0.89438307,0.68291061,0.81158275,170.075438,4.1482
43,100,0.83216184,0.89059335,0.68641882,0.81405498,174.137069,4.1461
44,100,0.82766628,0.88915956,0.69025846,0.81674901,178.010495,4.1398
45,100,0.82630938,0.88818985,0.68656363,0.81415681,182.049544,4.1375
46,100,0.83044398,0.88694042,0.6793812,0.80908516,186.138828,4.1364
47,100,0.81652665,0.88231653,0.69050761,0.8169234,190.065268,4.1319
48,100,0.81453443,0.87773269,0.70016259,0.82364192,193.93733,4.1263
49,100,0.81573606,0.8753618,0.69259259,0.81838074,197.99042,4.1248
50,100,0.8097567,0.87285006,0.69177164,0.81780735,202.157425,4.1257
51,100,0.80296129,0.87008685,0.69562793,0.82049596,206.139222,4.1228
52,100,0.80468673,0.86968726,0.6892063,0.816012,210.055543,4.1187
53,100,0.79134673,0.86589116,0.69684797,0.82134402,213.942061,4.1143
54,100,0.79383409,0.8617456,0.70724877,0.82852456,217.839832,4.1102
55,100,0.80099064,0.85994357,0.70518461,0.82710647,221.818034,4.1077
56,100,0.79120779,0.85939312,0.70023124,0.82368942,225.900275,4.1073
57,100,0.79169118,0.85922092,0.69227047,0.81815583,229.913794,4.1056
58,100,0.78386688,0.85474551,0.70118617,0.82434972,233.953176,4.1044
59,100,0.77380818,0.84670019,0.71992834,0.83716086,237.846236,4.1008
60,100,0.77488542,0.8407684,0.72861031,0.84300123,241.720798,4.097
61,100,0.77069753,0.83701849,0.73278544,0.84578901,245.797228,4.0966
62,100,0.76969522,0.83619142,0.73483464,0.84715237,249.847857,4.0959
