Epoch,Epochs,Train Loss,Val Loss,Val IoU,Val DICE,Dur,Dur/Epoch
1,250,1.84688282,3.03432322,0.03977707,0.07651077,2.904065,0
14,250,1.28293633,1.40464616,0.25280452,0.40358177,38.017071,2.9244
18,250,1.20920384,1.35345304,0.34212965,0.50983101,49.239424,2.8964
19,250,1.17941523,1.31778574,0.39408565,0.56536788,52.536916,2.9187
20,250,1.16484237,1.30017865,0.41487896,0.58645153,55.38406,2.915
21,250,1.16067326,1.28404069,0.43282774,0.60415882,58.155007,2.9078
22,250,1.15178227,1.26205122,0.46175724,0.63178378,61.106034,2.9098
23,250,1.1342659,1.23900962,0.48760077,0.65555328,63.954546,2.907
24,250,1.12707245,1.22272789,0.49761242,0.66454101,66.767577,2.9029
25,250,1.11115289,1.20676398,0.50665611,0.67255706,69.583022,2.8993
26,250,1.11246991,1.19295979,0.51340222,0.67847431,72.469938,2.8988
27,250,1.09466934,1.1805768,0.50978851,0.67531121,75.360982,2.8985
28,250,1.09115267,1.16599202,0.5260908,0.68946201,78.167255,2.8951
29,250,1.0802772,1.15506566,0.53043127,0.69317883,80.975612,2.892
30,250,1.06631911,1.14813924,0.50680685,0.67268986,83.7161,2.8868
31,250,1.05815315,1.14442348,0.47482756,0.64390928,86.470084,2.8823
32,250,1.04983616,1.13677621,0.47399282,0.64314127,89.355011,2.8824
33,250,1.03683734,1.12463212,0.49859706,0.66541845,92.510099,2.8909
34,250,1.02324748,1.112499,0.52647263,0.68978977,95.376004,2.8902
35,250,1.02026379,1.10070729,0.55242974,0.71169692,98.283008,2.8907
36,250,1.01125801,1.09074223,0.57117987,0.72707123,101.158102,2.8902
37,250,1.00557852,1.08044815,0.58337414,0.73687464,104.051923,2.8903
38,250,0.98722208,1.07071078,0.59173793,0.74351174,106.965723,2.891
39,250,0.99657768,1.06235695,0.5931536,0.74462825,109.925217,2.8928
40,250,0.96968627,1.05521441,0.59465867,0.74581307,112.886051,2.8945
41,250,0.95762396,1.04941499,0.58850724,0.74095631,115.755215,2.8939
42,250,0.95643991,1.03832102,0.59652632,0.7472803,118.713937,2.8955
43,250,0.94653755,1.02687597,0.60922492,0.75716567,121.566941,2.8945
44,250,0.94255859,1.01801753,0.61819744,0.76405686,124.504397,2.8955
45,250,0.93319851,1.01299739,0.6248948,0.76915109,127.493037,2.8976
46,250,0.92067462,1.00868273,0.63319123,0.77540362,130.73511,2.9052
47,250,0.90286827,1.00538886,0.6319409,0.77446544,133.697516,2.9065
48,250,0.89368546,0.9985767,0.63632894,0.77775186,136.687499,2.9082
49,250,0.88329065,0.98770666,0.64459383,0.78389424,139.68432,2.9101
50,250,0.88096058,0.97701091,0.64970231,0.78766006,142.719163,2.9126
51,250,0.86766946,0.96622419,0.65767413,0.79349029,145.678982,2.9136
52,250,0.8598339,0.95909208,0.66355801,0.79775757,148.709473,2.9159
53,250,0.8481515,0.9528774,0.66575527,0.79934341,151.743906,2.9182
54,250,0.83813125,0.94451094,0.67028481,0.80259943,154.746333,2.9197
55,250,0.82834673,0.93391687,0.68165028,0.81069207,157.721335,2.9208
56,250,0.82772654,0.92299533,0.68854529,0.81554848,160.726979,2.9223
57,250,0.8111617,0.91588187,0.6949417,0.82001841,163.720056,2.9236
58,250,0.80707926,0.91165024,0.69699371,0.82144529,166.943926,2.9288
59,250,0.78947937,0.90586507,0.70013797,0.82362485,169.934573,2.9299
60,250,0.79460478,0.90159017,0.70347613,0.82593012,172.916976,2.9308
61,250,0.76961607,0.89126527,0.71368682,0.83292562,175.924644,2.9321
62,250,0.76994371,0.88096201,0.72203743,0.83858508,178.916126,2.9331
63,250,0.75728798,0.86579251,0.72793579,0.84254962,181.91976,2.9342
64,250,0.74680078,0.85162532,0.7301805,0.84405124,184.922154,2.9353
65,250,0.74230027,0.84309739,0.73703218,0.84861082,187.917172,2.9362
66,250,0.74386579,0.84200907,0.73080814,0.84447044,190.93231,2.9374
67,250,0.72711581,0.82739711,0.74119383,0.85136282,194.157588,2.9418
68,250,0.71581483,0.81375575,0.74625975,0.85469502,197.372041,2.9459
69,250,0.70795435,0.80238003,0.75012809,0.85722649,200.900024,2.9544
70,250,0.70996088,0.79541957,0.75541049,0.86066538,203.98239,2.9563
71,250,0.7034061,0.78798491,0.75562298,0.86080325,207.07007,2.9581
72,250,0.68531471,0.78228283,0.75664884,0.86146849,210.115391,2.9594
77,250,0.63978708,0.77320415,0.73925525,0.85008252,224.723373,2.9569
78,250,0.63048661,0.76378286,0.73809844,0.84931719,227.723129,2.9574
79,250,0.6212393,0.74771911,0.75056821,0.85751379,230.85604,2.9597
80,250,0.61671269,0.72972548,0.76508564,0.86691052,234.315019,2.966
81,250,0.60106266,0.72306937,0.76432472,0.86642182,237.448207,2.9681
82,250,0.60915744,0.71402073,0.76813775,0.86886638,240.67298,2.9713
83,250,0.59112602,0.69944787,0.76920795,0.86955065,243.916192,2.9746
84,250,0.58053493,0.69479746,0.75611925,0.86112517,247.128236,2.9774
85,250,0.58797574,0.68826842,0.76220489,0.86505818,250.291075,2.9797
86,250,0.57347578,0.68443918,0.77171117,0.87114781,253.444402,2.9817
87,250,0.56162667,0.6740154,0.78201199,0.87767309,256.727372,2.9852
88,250,0.54695326,0.67013568,0.7824136,0.87792599,259.871215,2.987
91,250,0.53696632,0.65356392,0.77656674,0.87423313,269.097841,2.99
92,250,0.52902001,0.63736081,0.78115517,0.87713319,272.035327,2.9894
94,250,0.51044899,0.63362354,0.77518588,0.87335742,278.330955,2.9928
95,250,0.51374125,0.63119662,0.7743457,0.87282395,281.457913,2.9942
103,250,0.46324402,0.61964345,0.74642587,0.85480398,305.665223,2.9967
104,250,0.45136371,0.60231382,0.75697529,0.86168003,308.890017,2.9989
105,250,0.4408651,0.5779205,0.77748448,0.87481439,312.060242,3.0006
106,250,0.44006976,0.56409097,0.78673929,0.88064247,315.255979,3.0024
107,250,0.42381537,0.55762428,0.79215181,0.88402313,318.432248,3.0041
108,250,0.42176664,0.55746019,0.78939414,0.88230324,321.887226,3.0083
109,250,0.41516629,0.5562976,0.78408569,0.8789776,325.22539,3.0113
111,250,0.41312197,0.54663461,0.7715264,0.87103009,331.634416,3.0149
112,250,0.42157859,0.52997184,0.77898628,0.87576425,334.877526,3.0169
113,250,0.46757895,0.52303821,0.78447974,0.87922513,337.977744,3.0177
129,250,0.31548059,0.49394333,0.74743545,0.85546559,387.202185,3.025
130,250,0.30581442,0.45857364,0.78014606,0.87649667,390.641951,3.0282
131,250,0.30102089,0.44382405,0.7893858,0.88229805,393.865115,3.0297
132,250,0.29466477,0.43513155,0.79353446,0.8848834,397.068527,3.0311
133,250,0.28600115,0.42303348,0.79807556,0.88769972,400.268516,3.0323
134,250,0.28812861,0.40046877,0.81453276,0.89778787,403.602527,3.0346
135,250,0.28602004,0.39964798,0.80906165,0.89445448,406.875589,3.0364
138,250,0.27286041,0.38977244,0.81281316,0.89674234,416.576056,3.0407
144,250,0.25114614,0.3869434,0.80951482,0.89473134,435.660117,3.0466
145,250,0.25205976,0.36276481,0.83444351,0.90975112,438.987032,3.0485
146,250,0.24438477,0.36234516,0.8309859,0.90769231,442.613031,3.0525
160,250,0.20940273,0.35397214,0.80632335,0.89277852,488.621184,3.0731
161,250,0.21514888,0.34206074,0.81629282,0.89885592,492.255057,3.0766
162,250,0.21174131,0.33203369,0.82257611,0.90265214,495.822123,3.0796
