Epoch,Epochs,Train Loss,Val Loss,Val IoU,Val DICE,Dur,Dur/Epoch
1,150,0.71277678,0.59883785,0.0,0.0,16.848966,0
23,150,0.41658673,0.57551813,0.24649485,0.3955008,223.91342,10.1779
24,150,0.40492007,0.54476666,0.26656307,0.42092348,233.79688,10.1651
25,150,0.39534557,0.51507735,0.28710281,0.44612257,243.72278,10.1551
26,150,0.38658544,0.48717847,0.31505767,0.47915415,253.667957,10.1467
27,150,0.37414384,0.46045348,0.34719616,0.5154352,263.446608,10.1326
28,150,0.36670217,0.43779454,0.37683931,0.54739767,273.275633,10.1213
29,150,0.36093241,0.42184818,0.39718192,0.56854718,283.150794,10.1125
30,150,0.35485831,0.40680999,0.41419231,0.58576518,292.906205,10.1002
31,150,0.34591195,0.39446145,0.42028037,0.59182733,302.731239,10.091
32,150,0.3412073,0.38500789,0.4212334,0.5927716,312.488721,10.0803
33,150,0.33691216,0.37761909,0.41302625,0.58459813,322.33196,10.0729
34,150,0.32543826,0.37153977,0.40741462,0.57895466,332.101836,10.0637
35,150,0.31945679,0.36687541,0.40559143,0.57711142,341.93878,10.057
36,150,0.3155928,0.36156741,0.40480821,0.57631812,351.825209,10.0521
37,150,0.30762666,0.35589728,0.41134044,0.58290747,361.736764,10.0482
38,150,0.30416086,0.35070896,0.41967037,0.59122227,371.527554,10.0413
39,150,0.29877064,0.3430317,0.42978603,0.6011893,380.81824,10.0215
40,150,0.29352817,0.33698198,0.44554505,0.61643883,390.416151,10.0107
41,150,0.28886032,0.3308607,0.46415859,0.63402775,399.694826,9.9924
42,150,0.28681228,0.32530719,0.47667455,0.64560542,409.273829,9.9823
43,150,0.28036878,0.31963059,0.48364768,0.65197106,418.676327,9.9685
44,150,0.27866122,0.31487328,0.49714516,0.66412419,428.03268,9.9542
45,150,0.27462879,0.31086272,0.50701332,0.67287172,437.498632,9.9432
46,150,0.27198613,0.30783826,0.51473999,0.67964138,446.846572,9.9299
47,150,0.2692284,0.30471081,0.52361892,0.68733581,456.132962,9.9159
48,150,0.26652488,0.30056608,0.52791435,0.6910261,465.86099,9.9119
49,150,0.2619355,0.29635769,0.53314167,0.69548912,475.317263,9.9024
50,150,0.25762922,0.29249755,0.53667046,0.69848478,485.073919,9.8995
51,150,0.25331607,0.28840238,0.53842064,0.69996544,495.145781,9.9029
52,150,0.25203887,0.28347066,0.53275982,0.69516413,505.958579,9.9208
53,150,0.25002781,0.27897325,0.52938012,0.69228064,515.875328,9.9207
54,150,0.24884418,0.27442959,0.52284401,0.68666785,526.116557,9.9267
55,150,0.24361862,0.26920176,0.51212908,0.6773616,536.356611,9.9325
56,150,0.24109703,0.26483673,0.50303937,0.66936287,546.123751,9.9295
57,150,0.23983005,0.26129267,0.49867152,0.66548475,556.123708,9.9308
58,150,0.23537555,0.2576758,0.49867685,0.6654895,565.958003,9.9291
59,150,0.23328616,0.25445715,0.50065379,0.66724756,575.777868,9.9272
60,150,0.23067972,0.25143084,0.50385119,0.67008118,585.551029,9.9246
61,150,0.22700852,0.24817753,0.50645729,0.67238188,595.444075,9.9241
62,150,0.22393979,0.24489242,0.50995896,0.67546069,605.900641,9.9328
63,150,0.22285636,0.24149926,0.51065466,0.67607068,616.481744,9.9433
64,150,0.22029862,0.23823753,0.51291049,0.67804473,626.988212,9.9522
65,150,0.21928191,0.23538177,0.52299119,0.68679477,636.710571,9.9486
66,150,0.21791378,0.2320177,0.53434616,0.69651318,646.849021,9.9515
67,150,0.21512048,0.22858937,0.54583674,0.70620232,656.748115,9.9507
68,150,0.21245717,0.22529913,0.55497918,0.71380914,666.534229,9.9483
69,150,0.21029742,0.22247411,0.56079174,0.71859906,676.306191,9.9457
70,150,0.21108888,0.21998,0.57495316,0.73012096,686.303265,9.9464
71,150,0.20720749,0.21752264,0.58791209,0.74048443,696.275835,9.9468
72,150,0.20723371,0.21548729,0.59762779,0.74814396,706.393067,9.9492
73,150,0.20350674,0.21374647,0.60101736,0.75079431,716.118188,9.9461
74,150,0.20255992,0.21189223,0.60131455,0.75102615,726.048913,9.9459
75,150,0.20205408,0.20966066,0.60295069,0.75230098,736.300931,9.95
76,150,0.2005063,0.20745225,0.605269,0.7541029,746.244214,9.9499
77,150,0.19739637,0.20556439,0.60791878,0.75615608,756.267053,9.9509
78,150,0.19605207,0.20432869,0.61036556,0.75804597,766.365126,9.9528
79,150,0.19325368,0.20307487,0.61983396,0.76530555,776.605358,9.9565
80,150,0.19153619,0.20180444,0.62739607,0.77104287,786.363081,9.954
81,150,0.19116725,0.20036605,0.6348986,0.77668254,795.957195,9.9495
82,150,0.18899813,0.19924046,0.63968855,0.78025616,805.643852,9.9462
83,150,0.18703446,0.19767764,0.64208668,0.7820375,815.505352,9.9452
84,150,0.1867917,0.1959096,0.64093521,0.78118284,825.365958,9.9442
85,150,0.18634951,0.19435298,0.64025843,0.78067994,835.166156,9.9425
86,150,0.18367019,0.1924495,0.63540121,0.77705851,845.001976,9.9412
87,150,0.18175222,0.19077146,0.63230013,0.77473513,854.780254,9.9393
88,150,0.18199609,0.18978061,0.63098353,0.77374605,864.456982,9.9363
89,150,0.18007514,0.18878764,0.63460269,0.77646108,873.922971,9.9309
90,150,0.18000464,0.18794903,0.6390579,0.77978685,883.806767,9.9304
91,150,0.17687464,0.18719737,0.64609158,0.78500077,894.103122,9.9345
92,150,0.17501071,0.18639493,0.64968153,0.78764479,904.467065,9.9392
93,150,0.18145664,0.18589139,0.65084454,0.78849889,915.039106,9.9461
94,150,0.17382011,0.18533148,0.64436865,0.78372772,925.051142,9.9468
95,150,0.17385462,0.18463795,0.63443312,0.77633414,934.889069,9.9456
96,150,0.17413983,0.18368883,0.6224724,0.76731339,946.871547,9.9671
97,150,0.17217019,0.18245766,0.61030536,0.75799954,956.976073,9.9685
98,150,0.17416196,0.18124191,0.60180945,0.75141204,966.987106,9.9689
99,150,0.17200655,0.18019679,0.60379737,0.75295967,976.994555,9.9693
100,150,0.17239705,0.17939597,0.61133566,0.75879368,986.930395,9.969
101,150,0.16920792,0.17858547,0.62189276,0.76687285,996.732069,9.9673
102,150,0.17119852,0.17799342,0.63483923,0.77663812,1006.598592,9.9663
103,150,0.16795272,0.17763555,0.64341724,0.7830236,1016.438213,9.9651
104,150,0.16727933,0.17756605,0.64967578,0.78764056,1026.010444,9.9613
105,150,0.16708611,0.17674765,0.65443447,0.7911277,1035.851355,9.9601
106,150,0.16572739,0.17512393,0.65726619,0.79319326,1045.476561,9.9569
107,150,0.16413489,0.17361397,0.65841728,0.79403089,1055.421246,9.9568
108,150,0.16372074,0.17229962,0.65353047,0.7904668,1065.696476,9.9598
109,150,0.16088161,0.17152843,0.652436,0.78966568,1076.054294,9.9635
110,150,0.16022594,0.17097035,0.65488073,0.79145369,1086.357516,9.9666
111,150,0.16025724,0.1708506,0.66273344,0.79716138,1096.781121,9.9707
115,150,0.15627554,0.17057227,0.67272534,0.80434644,1139.745772,9.9978
116,150,0.15636344,0.16905841,0.67014235,0.80249728,1150.201933,10.0018
117,150,0.15477729,0.16762988,0.66692265,0.80018428,1160.803643,10.0069
118,150,0.15533099,0.16577893,0.65908598,0.79451697,1171.536841,10.0131
119,150,0.15265693,0.16467619,0.64728908,0.78588402,1182.660709,10.0225
120,150,0.15119885,0.16384825,0.64430828,0.78368307,1193.387815,10.0285
121,150,0.15100025,0.16305034,0.64741963,0.78598023,1203.561643,10.0297
122,150,0.15023957,0.16253048,0.65584227,0.79215549,1213.856758,10.0319
123,150,0.14949408,0.16219014,0.66256247,0.79703768,1224.369006,10.0358
125,150,0.15025677,0.1616434,0.67212105,0.80391434,1245.05603,10.0408
126,150,0.14830497,0.15986226,0.67230352,0.80404485,1255.223391,10.0418
127,150,0.14818537,0.1579071,0.66623174,0.79968677,1265.319705,10.0422
128,150,0.14665687,0.15660393,0.65970734,0.79496827,1275.368861,10.0423
129,150,0.14499052,0.15598756,0.65419938,0.7909559,1285.76788,10.0451
130,150,0.14390478,0.15563206,0.65652823,0.79265565,1295.885933,10.0456
131,150,0.14525771,0.15502305,0.66448007,0.79842358,1305.788355,10.0445
132,150,0.14395688,0.15407984,0.66815628,0.80107157,1316.027119,10.046
133,150,0.1428044,0.15313084,0.66923806,0.80184855,1325.822866,10.0441
134,150,0.14441171,0.15260118,0.67297741,0.80452659,1335.514385,10.0415
135,150,0.14224455,0.15209955,0.67475143,0.80579293,1345.092288,10.038
136,150,0.14129879,0.15164538,0.67204074,0.80385689,1354.731059,10.035
137,150,0.1415886,0.15091293,0.66765825,0.80071352,1364.597158,10.0338
138,150,0.13997251,0.15022533,0.6635783,0.79777225,1374.485155,10.0327
139,150,0.13933012,0.14925534,0.65594867,0.7922331,1385.005125,10.0363
140,150,0.13831416,0.14854926,0.65581022,0.79213211,1395.502764,10.0396
141,150,0.13933478,0.14814822,0.65379365,0.79065928,1406.429997,10.0459
142,150,0.1379431,0.14791454,0.65262467,0.78980386,1416.094142,10.0432
143,150,0.13853957,0.14758299,0.65500488,0.79154435,1425.706011,10.0402
144,150,0.13732219,0.14724116,0.65740879,0.7932971,1435.485123,10.0384
145,150,0.13602772,0.146281,0.6627156,0.79714847,1445.300684,10.0368
146,150,0.13539968,0.14515077,0.66862296,0.80140688,1455.293032,10.0365
