Epoch,Epochs,Train Loss,Val Loss,Val IoU,Val DICE,Dur,Dur/Epoch
61,150,0.82206184,0.85306859,0.7058184,0.82754225,172.043613,2.8674
62,150,0.84027487,0.85211843,0.70408534,0.82634986,174.8296,2.8661
63,150,0.82774657,0.85137802,0.70125646,0.82439829,177.638243,2.8651
64,150,0.83955383,0.8505832,0.69945759,0.82315392,180.555388,2.866
65,150,0.83936572,0.84897524,0.70362802,0.82603481,183.467557,2.8667
66,150,0.81217229,0.84665573,0.71274271,0.83228229,186.249239,2.8654
67,150,0.82550186,0.84432977,0.71975361,0.83704271,189.050287,2.8644
68,150,0.83212262,0.84290588,0.72233704,0.83878709,192.019347,2.866
69,150,0.81066227,0.84254092,0.71788391,0.83577698,195.210773,2.8707
70,150,0.78954506,0.84087759,0.71566066,0.83426831,198.175348,2.8721
71,150,0.81518978,0.83824158,0.71877983,0.83638383,201.032101,2.8719
72,150,0.81040514,0.83580899,0.71951536,0.83688157,204.047885,2.8739
73,150,0.78990662,0.83320522,0.72378781,0.83976439,206.835547,2.8727
74,150,0.80653489,0.83077347,0.72533915,0.84080762,209.650947,2.8719
75,150,0.80164224,0.8306554,0.72427806,0.84009427,212.485687,2.8714
80,150,0.78584671,0.82627124,0.71840186,0.83612789,226.784645,2.8707
81,150,0.78058851,0.82079691,0.72781536,0.84246891,229.766829,2.8721
82,150,0.77842283,0.81707567,0.73444255,0.84689176,232.827791,2.8744
83,150,0.77094734,0.81531137,0.73526733,0.84743984,235.791258,2.8755
89,150,0.7733956,0.81476915,0.69997366,0.82351118,253.021335,2.8752
90,150,0.76200128,0.80843288,0.71028562,0.83060468,256.002535,2.8764
91,150,0.76606327,0.80488265,0.70879926,0.82958751,258.960394,2.8773
92,150,0.75111848,0.79979724,0.71568345,0.8342838,261.759439,2.8765
93,150,0.74215645,0.79708886,0.71731478,0.83539114,264.642949,2.8766
95,150,0.74790913,0.79698038,0.71517434,0.83393778,270.61387,2.8789
96,150,0.75454104,0.79492819,0.72356175,0.83961222,273.351539,2.8774
97,150,0.73819894,0.79377007,0.72566061,0.84102355,276.234753,2.8774
98,150,0.75307417,0.79070872,0.72791473,0.84253548,279.20967,2.8785
99,150,0.74721402,0.78631985,0.73030777,0.84413627,282.06399,2.8782
100,150,0.74934298,0.78182209,0.73440048,0.84686379,285.001231,2.8788
101,150,0.71856803,0.77706754,0.73321938,0.84607798,288.208427,2.8821
102,150,0.73311055,0.77216983,0.73761566,0.84899748,291.189464,2.8831
103,150,0.71170408,0.76649761,0.75,0.85714286,294.010825,2.8825
104,150,0.70679116,0.76415163,0.75667177,0.86148338,296.813149,2.8817
109,150,0.70280951,0.7615236,0.74879249,0.85635373,311.007844,2.8797
110,150,0.71613586,0.75569564,0.76006413,0.86367777,313.958683,2.8804
111,150,0.69913918,0.75241369,0.76271562,0.86538703,316.798437,2.88
112,150,0.71152508,0.75178719,0.75409328,0.85980978,319.78907,2.881
113,150,0.69986123,0.74839008,0.75469204,0.86019886,322.824363,2.8824
114,150,0.69412881,0.7416119,0.76671196,0.86795355,325.793328,2.8831
115,150,0.69626588,0.73625195,0.77623112,0.87402041,328.826833,2.8844
116,150,0.70147777,0.73340273,0.77804254,0.87516752,331.911544,2.8862
119,150,0.66669774,0.73145026,0.76714713,0.86823232,340.591703,2.8864
120,150,0.67198038,0.7253927,0.77335021,0.87219118,343.500344,2.8866
121,150,0.69678062,0.72354937,0.77232104,0.87153627,346.584488,2.8882
122,150,0.64389551,0.72191948,0.77157718,0.87106245,349.406394,2.8877
127,150,0.64491934,0.71997678,0.73979522,0.85043942,363.190559,2.8825
128,150,0.63264269,0.70988405,0.75272141,0.85891734,365.997654,2.8819
134,150,0.61148578,0.69810104,0.75672967,0.86152091,383.279462,2.8818
135,150,0.61662126,0.68589455,0.77458215,0.87297412,386.184521,2.882
136,150,0.64011061,0.68362242,0.76973011,0.86988418,389.181284,2.8828
138,150,0.59939927,0.68075758,0.76289831,0.86550462,395.157086,2.8844
139,150,0.59912843,0.67863524,0.76070598,0.864092,398.11163,2.8849
140,150,0.60962802,0.67171288,0.7667809,0.86799772,401.114477,2.8857
141,150,0.58988386,0.66481453,0.77446963,0.87290266,404.150569,2.8868
142,150,0.61101925,0.65806359,0.78062562,0.87679927,407.407072,2.8894
143,150,0.60764796,0.65518248,0.78124443,0.87718947,410.380797,2.89
144,150,0.55666411,0.65171719,0.77828601,0.87532152,413.268262,2.89
145,150,0.551054,0.6513474,0.76969671,0.86986285,416.163681,2.89
146,150,0.56741548,0.64916521,0.76961502,0.86981068,419.207451,2.8911
150,150,0.51534653,0.64052027,0.77251567,0.87166018,431.377659,2.8952
