Epoch,Epochs,Train Loss,Val Loss,Val IoU,Val DICE,Dur,Dur/Epoch
1,100,0.85949886,0.67328584,0.00052468,0.00104882,1.80843,0
21,100,0.59260881,0.6701715,0.03930738,0.07564149,39.547137,1.9774
22,100,0.60495472,0.6586681,0.04182913,0.0802994,41.648961,1.9833
23,100,0.59251326,0.64741576,0.04901787,0.09345478,43.828981,1.9922
24,100,0.56779861,0.63572711,0.05839036,0.11033804,45.908988,1.996
25,100,0.57284003,0.62496102,0.07330647,0.13659932,47.792096,1.9913
26,100,0.56806612,0.61397296,0.09646613,0.17595825,49.721503,1.9889
27,100,0.54806221,0.60155928,0.13159845,0.23258861,51.70362,1.9886
28,100,0.54680252,0.58961701,0.16730534,0.28665223,53.791043,1.9923
29,100,0.54377651,0.57852632,0.19865914,0.33146894,55.740123,1.9907
30,100,0.54407269,0.56810975,0.22402384,0.36604489,57.689312,1.9893
31,100,0.52961481,0.5573712,0.24366843,0.39185433,59.63925,1.988
32,100,0.52246207,0.54684329,0.25809982,0.41030102,61.609456,1.9874
33,100,0.52980882,0.5381003,0.26721589,0.42173697,63.516722,1.9849
34,100,0.51627576,0.5277971,0.2752093,0.43163001,65.465936,1.9838
35,100,0.51106501,0.51825941,0.28515759,0.44377062,67.453383,1.9839
36,100,0.50092167,0.50865793,0.2926765,0.4528225,69.368292,1.982
37,100,0.52338237,0.50155526,0.28392589,0.44227769,71.278969,1.98
38,100,0.49655443,0.49395549,0.27229439,0.42803677,73.208127,1.9786
39,100,0.49135479,0.48737878,0.2687532,0.42364929,75.17045,1.9782
40,100,0.48481458,0.48072937,0.27240143,0.42816901,77.120563,1.9775
41,100,0.48548752,0.47384295,0.27699967,0.43382889,79.167029,1.9792
42,100,0.47489861,0.46703619,0.29341067,0.45370071,81.083555,1.9776
43,100,0.47419029,0.46132508,0.30787711,0.47080434,82.98669,1.9759
44,100,0.47289407,0.45608848,0.31545727,0.47961614,84.882118,1.974
45,100,0.46868342,0.45055711,0.31983247,0.48465616,86.877147,1.9745
46,100,0.46415424,0.44470975,0.32387228,0.48928025,88.863173,1.9747
47,100,0.45941129,0.43947423,0.31993339,0.48477202,91.078285,1.98
48,100,0.45791003,0.43436497,0.31107605,0.47453548,93.003676,1.9788
49,100,0.45724419,0.43040311,0.30649737,0.46918942,94.933677,1.9778
50,100,0.44870004,0.42632079,0.30916031,0.47230321,96.955729,1.9787
51,100,0.4453471,0.42193955,0.30561253,0.46815196,98.858327,1.9772
52,100,0.44673869,0.41864365,0.30267519,0.46469787,100.835301,1.9772
53,100,0.43839395,0.41546667,0.31746476,0.48193283,102.740457,1.9758
54,100,0.44006088,0.41315192,0.33482413,0.50167528,104.703325,1.9755
55,100,0.43712139,0.41050577,0.34993258,0.51844453,106.786039,1.9775
56,100,0.43450421,0.40813923,0.36270967,0.53233594,108.735908,1.977
57,100,0.42931038,0.40571135,0.38295811,0.5538246,110.695363,1.9767
58,100,0.42239198,0.40354502,0.40500527,0.5765178,112.667277,1.9766
59,100,0.42311186,0.40197182,0.43076364,0.60214508,114.634973,1.9765
60,100,0.42028263,0.39991039,0.44642294,0.61727856,116.686118,1.9777
62,100,0.41248634,0.39662853,0.4505644,0.62122633,120.571947,1.9766
63,100,0.41715646,0.39290988,0.44587699,0.61675647,122.552453,1.9767
64,100,0.41305345,0.38935196,0.4354565,0.60671501,124.509201,1.9763
65,100,0.41390902,0.38679215,0.43808518,0.6092618,126.505129,1.9766
66,100,0.40800521,0.38343263,0.44050459,0.61159762,128.509181,1.9771
67,100,0.40607584,0.38022995,0.44088987,0.61196887,130.783993,1.9816
68,100,0.39882055,0.37737286,0.44519447,0.6161032,132.990116,1.9849
69,100,0.39458084,0.37535578,0.44904239,0.61977813,135.00702,1.9854
70,100,0.3938075,0.37303069,0.455553,0.62595179,136.968361,1.985
71,100,0.39434165,0.37079453,0.46087518,0.63095764,138.928233,1.9847
72,100,0.3873795,0.36870241,0.47144834,0.64079496,140.977336,1.9856
73,100,0.38399687,0.36690715,0.48287007,0.65126417,142.941069,1.9853
74,100,0.38512793,0.36453912,0.49554622,0.66269596,144.909103,1.9851
75,100,0.38245001,0.36205333,0.50152425,0.66802018,146.90429,1.9852
76,100,0.38074684,0.36033431,0.51424094,0.67920623,148.914161,1.9855
77,100,0.37511349,0.35841405,0.52102578,0.6850979,150.888215,1.9854
78,100,0.37133399,0.35661268,0.52878192,0.69176893,152.8723,1.9854
79,100,0.37330285,0.35533077,0.53593279,0.69785969,155.160366,1.9892
80,100,0.37081718,0.35423827,0.54025761,0.70151591,157.23987,1.9904
81,100,0.36592501,0.35232452,0.54978669,0.70949982,159.243504,1.9905
82,100,0.36405659,0.35089368,0.55661448,0.71516035,161.228991,1.9905
83,100,0.36178723,0.34891102,0.56444022,0.72158746,163.225137,1.9906
84,100,0.35928592,0.34716761,0.57014925,0.72623574,165.36602,1.9924
85,100,0.35985526,0.34535271,0.56924681,0.72550322,167.36353,1.9924
86,100,0.35792118,0.34324485,0.5700608,0.72616398,169.370363,1.9926
87,100,0.35301825,0.34103578,0.56626066,0.72307334,171.44356,1.9935
88,100,0.35202608,0.34009808,0.56396867,0.721202,173.486769,1.9941
89,100,0.35010123,0.33821344,0.56262361,0.72010126,175.548418,1.9949
90,100,0.35332248,0.33784771,0.56329436,0.72065041,177.823322,1.998
91,100,0.35007548,0.33646137,0.56336395,0.72070736,179.897386,1.9989
92,100,0.3454721,0.33475444,0.56180872,0.71943345,181.936729,1.9993
93,100,0.3456316,0.33188409,0.55823705,0.71649824,183.953711,1.9995
94,100,0.34419486,0.33014256,0.55112045,0.71060948,186.121743,2.0013
95,100,0.34460014,0.32820356,0.54690637,0.70709693,188.155943,2.0017
96,100,0.33865175,0.32663882,0.54760571,0.70768117,190.17731,2.0019
97,100,0.33675179,0.32478103,0.54987176,0.70957066,192.306315,2.0032
98,100,0.33540362,0.32356262,0.55443191,0.71335632,194.383274,2.004
99,100,0.34885246,0.32354647,0.55449839,0.71341134,196.532842,2.0054
100,100,0.33290723,0.32134414,0.56297159,0.72038621,198.882384,2.0089
