Epoch,Epochs,Train Loss,Val Loss,Val IoU,Val DICE,Dur,Dur/Epoch
1,75,0.82785636,1.0690856,0.06044829,0.11400517,1.693433,0
4,75,0.66176814,1.03302407,0.07028926,0.13134629,6.811529,2.2705
5,75,0.62778366,0.88742757,0.08617405,0.15867448,8.630431,2.1576
6,75,0.60413665,0.8546046,0.09739117,0.17749581,10.941667,2.1883
7,75,0.57820845,0.78307968,0.12015543,0.2145335,12.735636,2.1226
8,75,0.55678463,0.73386049,0.14690722,0.25617978,14.519509,2.0742
9,75,0.54731727,0.70699841,0.16196955,0.27878449,16.292376,2.0365
10,75,0.53821766,0.68024403,0.17680647,0.30048521,18.06749,2.0075
11,75,0.51516038,0.66649723,0.17011105,0.29076052,19.830066,1.983
12,75,0.50060183,0.64629126,0.17406024,0.2965099,21.712843,1.9739
13,75,0.48757425,0.62131608,0.19250069,0.32285212,23.780284,1.9817
14,75,0.47911936,0.59477997,0.2189781,0.35928144,25.605258,1.9696
15,75,0.45762047,0.56267184,0.25319699,0.4040817,27.497161,1.9641
16,75,0.4546831,0.52849984,0.29205126,0.4520738,29.431299,1.9621
17,75,0.4434759,0.50155437,0.3290245,0.49513684,31.266435,1.9542
18,75,0.43144739,0.47846121,0.3674814,0.53745725,33.067441,1.9451
19,75,0.4142262,0.45859203,0.40683806,0.57837227,34.847687,1.936
20,75,0.40904555,0.44016162,0.43209205,0.60344173,36.592938,1.9259
21,75,0.39480352,0.42437637,0.43396391,0.60526475,38.389041,1.9195
22,75,0.38252658,0.41060179,0.43243717,0.60377821,40.187913,1.9137
23,75,0.38221559,0.40114623,0.44660068,0.61744846,41.988447,1.9086
24,75,0.36923262,0.39181626,0.45864314,0.62886271,43.757957,1.9025
25,75,0.35602102,0.38083655,0.47715903,0.64604964,45.544511,1.8977
26,75,0.35056418,0.37186646,0.49300588,0.66042055,47.326877,1.8931
27,75,0.34810337,0.36290103,0.50345481,0.66973055,49.13496,1.8898
28,75,0.34375799,0.35441631,0.51300171,0.67812443,50.954406,1.8872
29,75,0.33184657,0.34606236,0.52274544,0.68658284,52.741063,1.8836
30,75,0.32067385,0.33675933,0.5332799,0.69560672,54.595035,1.8826
31,75,0.32099694,0.32882553,0.55151083,0.71093391,56.715047,1.8905
32,75,0.30833849,0.31966317,0.56373949,0.72101458,58.512043,1.8875
33,75,0.30343986,0.31041256,0.56844106,0.72484848,60.317976,1.8849
34,75,0.29698542,0.30173463,0.57395302,0.72931404,62.127995,1.8827
35,75,0.29713193,0.29506281,0.57210556,0.7278208,63.927545,1.8802
36,75,0.28712043,0.28811008,0.5622655,0.71980787,65.777084,1.8793
37,75,0.28463495,0.2822718,0.55004509,0.70971495,67.590581,1.8775
38,75,0.28262696,0.27682579,0.54310071,0.70390832,69.433912,1.8766
39,75,0.2722131,0.27169365,0.53528768,0.69731255,71.244971,1.8749
40,75,0.27141669,0.266855,0.53124142,0.69387024,73.040643,1.8728
41,75,0.27379006,0.2625879,0.53150448,0.69409458,74.869164,1.8717
42,75,0.26126865,0.25840455,0.52241777,0.68630015,76.710248,1.871
47,75,0.25013235,0.25064242,0.37583717,0.54633961,86.160459,1.8731
48,75,0.2459991,0.24375108,0.3999629,0.57139071,88.059058,1.8736
49,75,0.24424823,0.24094824,0.40390559,0.57540278,90.002002,1.875
50,75,0.24551375,0.2386319,0.41118268,0.58274904,91.861049,1.8747
51,75,0.23949501,0.2370041,0.40652295,0.57805378,94.087528,1.8818
52,75,0.23688968,0.23582958,0.39444806,0.56574077,95.984269,1.882
53,75,0.23652714,0.23448732,0.3930781,0.56433032,97.917575,1.883
54,75,0.23467472,0.23263657,0.39862383,0.57002294,99.853946,1.884
55,75,0.22807421,0.23031683,0.41148482,0.58305242,101.780115,1.8848
56,75,0.22899172,0.22816662,0.4245486,0.5960465,103.678658,1.8851
57,75,0.22260091,0.22599903,0.43838251,0.60954928,105.523165,1.8843
58,75,0.22307162,0.22440615,0.4519001,0.62249476,107.387045,1.884
59,75,0.22017044,0.22295511,0.46462375,0.63446158,109.273228,1.884
60,75,0.21784548,0.22163069,0.47012963,0.63957575,111.18102,1.8844
61,75,0.21625932,0.22043891,0.47515995,0.64421482,113.026375,1.8838
62,75,0.21290576,0.21875331,0.48143267,0.64995552,114.883266,1.8833
63,75,0.21025546,0.21705258,0.48966232,0.65741385,116.74615,1.883
64,75,0.2096715,0.21545541,0.49472792,0.66196385,118.580805,1.8822
65,75,0.20791019,0.21370171,0.49943577,0.66616494,120.414858,1.8815
66,75,0.20775275,0.21113268,0.51486867,0.67975354,122.271453,1.8811
67,75,0.20557959,0.20844127,0.53228434,0.69475923,124.154468,1.8811
68,75,0.20413555,0.20690344,0.53287614,0.69526314,126.093771,1.882
69,75,0.20081489,0.20583805,0.52891149,0.6918798,128.203602,1.8853
70,75,0.19930437,0.20508836,0.52268418,0.68652999,130.2788,1.8881
71,75,0.19803166,0.20445178,0.51628945,0.68099062,132.183509,1.8883
72,75,0.1968202,0.20381778,0.50837494,0.67406972,134.048573,1.888
73,75,0.19537826,0.20270944,0.50790615,0.67365751,135.896811,1.8875
74,75,0.19378801,0.20076592,0.5167326,0.68137601,137.799918,1.8877
75,75,0.19252685,0.19835569,0.53499605,0.69706505,139.646144,1.8871
