Epoch	Epochs	Train Loss	Val Loss	Val IoU	Val DICE	Dur	Dur/Epoch
1	100	0.94487	0.83066	0.10144	0.18419	19.628754	0
21	100	0.56764	0.81522	0.19138	0.32127	182.552088	9.1276
22	100	0.55476	0.77743	0.20505	0.34032	190.956387	9.0932
23	100	0.55358	0.73547	0.21974	0.36031	199.53024	9.0696
24	100	0.53855	0.69559	0.23547	0.38119	207.991215	9.0431
