Epoch,Epochs,Train Loss,Val Loss,Val IoU,Val DICE,Dur,Dur/Epoch
44,250,1.10140789,1.16568768,0.53326523,0.69559425,125.365163,2.9155
45,250,1.08762085,1.15947413,0.53483927,0.69693196,128.740366,2.9259
46,250,1.07947111,1.15351176,0.53767163,0.69933218,131.731079,2.9274
47,250,1.08863091,1.14779234,0.53830206,0.69986522,134.778051,2.93
48,250,1.08476877,1.14300776,0.53510636,0.69715869,137.948005,2.9351
49,250,1.06336069,1.14046478,0.5238682,0.68755054,140.977009,2.937
50,250,1.05551648,1.13610041,0.51875442,0.6831314,143.998097,2.9387
51,250,1.0488658,1.13208604,0.51369661,0.67873126,147.145011,2.9429
52,250,1.04890835,1.12740457,0.51408941,0.67907405,150.238214,2.9458
53,250,1.04295564,1.12212062,0.52139604,0.68541789,153.150371,2.9452
54,250,1.04189968,1.11639595,0.529019,0.69197178,156.019312,2.9438
55,250,1.0312891,1.11098945,0.53744769,0.69914275,158.955274,2.9436
56,250,1.02231801,1.10620725,0.54319412,0.70398676,161.941223,2.9444
57,250,1.01725399,1.10162902,0.54935068,0.70913661,164.93696,2.9453
58,250,1.00994182,1.096313,0.55625623,0.71486455,168.141019,2.9498
59,250,0.99639517,1.09138799,0.56308144,0.72047615,171.081018,2.9497
60,250,1.00244999,1.0860368,0.57005,0.72615522,174.121184,2.9512
61,250,0.99800229,1.08118546,0.57689559,0.73168516,177.096369,2.9516
62,250,0.99704987,1.07604122,0.58246547,0.73614937,180.129067,2.9529
63,250,0.99105746,1.07138801,0.58297974,0.73655999,183.105462,2.9533
64,250,0.97841781,1.06632757,0.58657026,0.73941922,186.127986,2.9544
65,250,0.97431803,1.06114471,0.59186727,0.74361384,189.044962,2.9538
66,250,0.97492325,1.05597174,0.59249908,0.74411225,191.947961,2.953
67,250,0.96482879,1.05104685,0.59314036,0.74461782,194.94495,2.9537
68,250,0.96422529,1.04679155,0.59250706,0.74411857,197.927998,2.9541
69,250,0.95454156,1.04302359,0.58791494,0.74048668,200.931976,2.9549
70,250,0.95827454,1.04002535,0.58190101,0.7356984,204.149045,2.9587
71,250,0.94785959,1.03685522,0.57743913,0.73212224,207.315116,2.9616
72,250,0.94565076,1.03289354,0.57621592,0.73113835,210.29722,2.9619
73,250,0.94373,1.02684522,0.57890612,0.73330027,213.316134,2.9627
74,250,0.92987752,1.0193975,0.58566976,0.73870331,216.298365,2.963
75,250,0.92901874,1.01246357,0.59457028,0.74574357,219.526946,2.9666
76,250,0.92428213,1.00593531,0.60110199,0.75086033,222.71581,2.9695
77,250,0.93250996,0.9994421,0.60647315,0.75503677,225.910906,2.9725
78,250,0.92226851,0.9927364,0.61352533,0.76047808,229.146821,2.9759
79,250,0.91620743,0.98697889,0.61561984,0.76208502,232.512409,2.9809
80,250,0.90918767,0.98099244,0.61680824,0.76299489,235.707322,2.9836
81,250,0.90616858,0.97652936,0.61684132,0.76302022,238.917122,2.9865
82,250,0.90669143,0.97296363,0.61851102,0.76429635,242.173212,2.9898
83,250,0.9037022,0.97011411,0.61859751,0.76436239,245.122398,2.9893
84,250,0.89795184,0.96932274,0.61984336,0.76531273,248.119412,2.9894
85,250,0.88874042,0.96870691,0.61294603,0.76003289,251.123227,2.9896
89,250,0.87302643,0.96695149,0.59100431,0.74293238,262.900151,2.9875
90,250,0.86985505,0.96136576,0.60092711,0.7507239,265.884954,2.9875
91,250,0.86416048,0.95503688,0.61018139,0.75790393,268.901053,2.9878
92,250,0.85865533,0.9487958,0.62057382,0.76586926,271.79296,2.9867
93,250,0.8518762,0.94335842,0.62327909,0.76792598,274.594899,2.9847
94,250,0.85415411,0.93966967,0.62281787,0.7675758,278.081037,2.9901
95,250,0.84731722,0.9373287,0.61755913,0.76356918,280.977316,2.9891
96,250,0.84015793,0.93504214,0.61380798,0.76069516,283.964637,2.9891
97,250,0.83918548,0.93400687,0.61028922,0.75798708,287.084596,2.9905
98,250,0.82741261,0.93107098,0.60784835,0.75610161,290.711982,2.997
99,250,0.83844733,0.9270485,0.61611694,0.76246578,293.915406,2.9991
100,250,0.82855213,0.92270041,0.62402302,0.76849037,297.08333,3.0008
101,250,0.82385004,0.91751474,0.63014656,0.77311641,300.069267,3.0007
102,250,0.82037437,0.91425216,0.63576728,0.77733219,303.265728,3.0026
103,250,0.81267399,0.90932882,0.63790888,0.77893084,306.377137,3.0037
104,250,0.8203451,0.90520358,0.64226359,0.78216875,309.489188,3.0047
105,250,0.80638111,0.9028821,0.64342541,0.78302968,312.884382,3.0085
106,250,0.80833602,0.90126622,0.64103305,0.78125554,316.075031,3.0102
107,250,0.79575437,0.89814663,0.64022541,0.78065538,319.269316,3.012
108,250,0.79778016,0.89622897,0.63624549,0.77768952,322.456895,3.0136
109,250,0.7983005,0.8944751,0.63446289,0.7763564,325.685965,3.0156
110,250,0.78636992,0.89259559,0.63414282,0.77611679,328.880129,3.0172
111,250,0.78437269,0.89151108,0.63076252,0.7735799,332.059284,3.0187
112,250,0.77921903,0.88926566,0.63187689,0.77441734,335.274761,3.0205
113,250,0.782655,0.88601923,0.63324654,0.7754451,338.473084,3.0221
114,250,0.76776379,0.881338,0.63574821,0.77731794,341.659319,3.0235
115,250,0.76825231,0.87784296,0.63841081,0.77930492,345.079017,3.027
116,250,0.77339125,0.87565267,0.63629872,0.77772927,348.235258,3.0281
117,250,0.76218241,0.87387472,0.63183236,0.7743839,351.49291,3.0301
118,250,0.76067716,0.87022388,0.62989026,0.77292353,354.670241,3.0314
119,250,0.75548476,0.86789596,0.6289593,0.77222222,357.85392,3.0327
120,250,0.74815983,0.86338079,0.63304174,0.77529156,361.072936,3.0342
121,250,0.75048989,0.8616727,0.63451707,0.77639699,364.275066,3.0356
122,250,0.74720818,0.86041677,0.63373423,0.77581072,367.44492,3.0367
123,250,0.73936081,0.85732388,0.63560539,0.77721119,370.664905,3.0382
124,250,0.74365407,0.85192579,0.63996553,0.78046221,373.844016,3.0394
125,250,0.73203367,0.84829402,0.64032072,0.78072625,377.244849,3.0423
126,250,0.72721255,0.84415144,0.64184195,0.78185594,380.461012,3.0437
127,250,0.73556918,0.84130514,0.64071345,0.78101814,383.639197,3.0448
128,250,0.72153491,0.83956885,0.6398024,0.78034085,386.860175,3.0461
131,250,0.71729094,0.83917677,0.63989639,0.78041077,396.044355,3.0465
135,250,0.69357246,0.83747411,0.62730151,0.77097148,408.468322,3.0483
136,250,0.69707757,0.83427876,0.62920046,0.77240396,411.655245,3.0493
137,250,0.69677758,0.83121634,0.63087052,0.77366108,414.82792,3.0502
138,250,0.68621433,0.82988191,0.63136727,0.7740345,418.046323,3.0514
140,250,0.68595231,0.82951856,0.62854528,0.77191013,424.214915,3.0519
141,250,0.6879012,0.82862514,0.62604976,0.77002537,427.438556,3.0531
142,250,0.6821335,0.82445765,0.62869263,0.77202123,430.819172,3.0555
143,250,0.67701703,0.82237625,0.63126886,0.77396053,434.028048,3.0565
144,250,0.65540314,0.82011747,0.63023567,0.77318352,437.442153,3.059
145,250,0.66410798,0.81969959,0.6286357,0.77197826,440.627959,3.0599
146,250,0.66269523,0.81947327,0.62567812,0.76974416,443.839945,3.061
148,250,0.66019857,0.81931788,0.61872041,0.76445621,450.330018,3.0635
149,250,0.65204418,0.81667972,0.61920071,0.76482272,453.631371,3.0651
150,250,0.65087789,0.81217736,0.62150538,0.76657826,456.892596,3.0664
151,250,0.6565491,0.80053306,0.63473606,0.7765609,460.253612,3.0684
152,250,0.64831913,0.79043114,0.64661199,0.78538477,463.521301,3.0697
153,250,0.64156604,0.78245282,0.65288013,0.7899909,467.037224,3.0726
154,250,0.63656127,0.7750048,0.66091871,0.79584712,470.442186,3.0748
155,250,0.63455343,0.77148461,0.65827233,0.79392546,473.800358,3.0766
156,250,0.63666439,0.76990199,0.65375161,0.79062855,477.215383,3.0788
157,250,0.62424076,0.76743895,0.65326852,0.79027516,480.629972,3.081
158,250,0.62993681,0.76335549,0.65722418,0.7931627,484.030153,3.083
159,250,0.63224715,0.75836682,0.66259414,0.79706061,487.436185,3.085
160,250,0.61159033,0.75336379,0.67116988,0.80323356,490.824378,3.0869
161,250,0.61245859,0.75004232,0.67885882,0.80871457,494.070969,3.0879
171,250,0.58344269,0.74575061,0.6609239,0.79585093,527.785964,3.1046
172,250,0.58575559,0.73440516,0.6758756,0.80659401,531.414835,3.1077
173,250,0.59224808,0.72100347,0.68801069,0.81517339,534.805033,3.1093
174,250,0.58106899,0.7124359,0.69335282,0.81891119,538.120049,3.1105
175,250,0.5734843,0.70900649,0.68656081,0.8141548,541.597136,3.1126
176,250,0.57610124,0.70898825,0.67793769,0.80806065,545.009209,3.1143
177,250,0.58017927,0.70808113,0.67640889,0.80697364,548.394931,3.1159
178,250,0.56956565,0.70575851,0.67968196,0.8092984,551.991296,3.1186
179,250,0.56004816,0.70496076,0.68053555,0.8099032,555.229355,3.1193
189,250,0.54076666,0.70125705,0.66928649,0.80188328,587.965255,3.1275
190,250,0.53513718,0.68868524,0.67824775,0.80828083,591.36603,3.1289
191,250,0.53276056,0.68098342,0.68448561,0.81269389,594.795214,3.1305
192,250,0.52708864,0.67641222,0.68536335,0.81331223,598.365922,3.1328
193,250,0.53002465,0.67485237,0.68183827,0.81082499,601.782943,3.1343
198,250,0.51186424,0.67328382,0.68161023,0.81066376,618.587223,3.14
199,250,0.5022248,0.66851926,0.68541384,0.81334782,622.069385,3.1418
200,250,0.51160818,0.66349673,0.68826222,0.81534988,625.581478,3.1436
201,250,0.51078516,0.66218573,0.6873377,0.81470084,629.179022,3.1459
204,250,0.50008762,0.66028857,0.68573165,0.81357157,639.547644,3.1505
205,250,0.49886224,0.65316141,0.69323856,0.8188315,643.097037,3.1524
206,250,0.49064171,0.64661956,0.69639897,0.82103205,646.57556,3.154
207,250,0.49951398,0.64330518,0.69936806,0.82309192,650.150376,3.1561
212,250,0.48117206,0.63971269,0.68492132,0.81300098,667.512086,3.1636
213,250,0.47845891,0.63436991,0.68936926,0.81612623,671.133978,3.1657
214,250,0.47928718,0.63110214,0.69421244,0.81951046,674.752985,3.1679
215,250,0.46871388,0.62899339,0.69505244,0.82009554,678.165985,3.169
216,250,0.47530812,0.62793136,0.69422358,0.81951827,681.953902,3.1719
225,250,0.45485181,0.62032342,0.69129896,0.81747699,712.960023,3.1829
226,250,0.44696176,0.61404371,0.693187,0.81879556,716.538144,3.1846
227,250,0.4437651,0.61144143,0.69630641,0.82096773,720.122164,3.1864
230,250,0.43978167,0.60607845,0.69779968,0.82200474,730.734147,3.191
231,250,0.44374654,0.5992133,0.7035405,0.82597446,734.304309,3.1926
232,250,0.43514597,0.59434223,0.70101249,0.82422972,737.928463,3.1945
233,250,0.43423253,0.59404629,0.69451314,0.81972003,741.518286,3.1962
237,250,0.42221174,0.59359032,0.69515795,0.82016897,755.712227,3.2022
238,250,0.41975051,0.58603567,0.70453537,0.82665974,759.324004,3.2039
239,250,0.42034861,0.57984436,0.709521,0.83008164,762.966198,3.2057
240,250,0.4208605,0.5782634,0.71009392,0.8304736,766.711065,3.208
248,250,0.40867299,0.57688189,0.70071548,0.82402432,795.313346,3.2199
249,250,0.40030208,0.5713895,0.70590013,0.82759839,799.114012,3.2222
250,250,0.40051398,0.57002681,0.70394838,0.8262555,802.70297,3.2237
