Epoch,Epochs,Train Loss,Val Loss,Val IoU,Val DICE,Dur,Dur/Epoch
185,200,1.09268343,1.14635086,0.69119405,0.8174036,397.075814,2.158
186,200,1.09467459,1.14446676,0.6870703,0.81451295,399.355378,2.1587
187,200,1.09599662,1.14348412,0.68067489,0.81000185,401.697376,2.1597
190,200,1.09119034,1.14243817,0.67479495,0.80582396,408.542599,2.1616
191,200,1.08436561,1.14019227,0.6789308,0.80876568,411.025251,2.1633
192,200,1.08569002,1.13908505,0.68161911,0.81067003,413.366029,2.1642
193,200,1.0850265,1.13751423,0.68665163,0.81421868,415.750201,2.1654
194,200,1.08163881,1.1369915,0.69054542,0.81694986,418.102053,2.1663
195,200,1.08347642,1.13621879,0.69417795,0.81948646,420.491239,2.1675
196,200,1.07788193,1.13612974,0.69633143,0.82098512,422.904007,2.1687
197,200,1.08250701,1.13477218,0.69804295,0.82217349,425.283283,2.1698
198,200,1.07478631,1.13428593,0.69718889,0.82158079,427.853197,2.1718
199,200,1.07152414,1.13355541,0.69430074,0.81957202,430.135207,2.1724
200,200,1.07769871,1.13224697,0.68990994,0.81650498,432.480326,2.1733
