Epoch	Epochs	Train Loss	Val Loss	Val IoU	Val DICE	Dur	Dur/Epoch
1	100	0.9513907432556152	0.7404904961585999	0.05208188661426057	0.09900728693631825	4.817196846008301	0
7	100	0.6886087457338969	0.7114995718002319	0.1565483119906864	0.27071642467097745	33.040207386016846	5.506701231002808
8	100	0.6708512703577677	0.682390570640564	0.040153973884821344	0.07720774980044962	37.83723473548889	5.405319247926984
9	100	0.6605396866798401	0.6701823472976685	0.021368999577231942	0.041843838193791005	42.7521767616272	5.3440220952034
10	100	0.6374257802963257	0.6563299298286438	0.06847842775986462	0.12817933611150983	47.6199791431427	5.291108793682522
11	100	0.6258025765419006	0.6468338966369629	0.05198906304155254	0.09883955046308124	52.22108054161072	5.222108054161072
12	100	0.6210177342096964	0.6402183771133423	0.02210030136774584	0.043244877901262406	56.78054118156433	5.161867380142212
13	100	0.5987798968950907	0.6337565183639526	0.007467595279551142	0.014824487287810068	61.451847553253174	5.120987296104431
14	100	0.5991137226422628	0.6242150664329529	0.08258911533470696	0.15257702883733995	66.12528419494629	5.086560322688176
15	100	0.5895015994707743	0.6226330399513245	0.13507745520108866	0.2380057053941901	70.8963451385498	5.064024652753558
16	100	0.5739050706227621	0.607886016368866	0.11520580564689831	0.20660904931367496	75.51643919944763	5.034429279963176
17	100	0.5683619976043701	0.5985683798789978	0.07140666922192385	0.1332951740421417	80.5689845085144	5.03556153178215
18	100	0.5560049811999003	0.5888087749481201	0.06433243555213519	0.12088786060299285	85.45655655860901	5.026856268153471
19	100	0.549116313457489	0.5799812078475952	0.05352666692375901	0.10161426113693729	90.42462229728699	5.023590127627055
21	100	0.5345569849014282	0.5685070157051086	0.04203952629374342	0.08068700895304191	99.78982043266296	4.989491021633148
22	100	0.5263208548227946	0.5588362812995911	0.007705114802338609	0.015292399907784466	105.02223753929138	5.001058930442447
23	100	0.5194997787475586	0.550843358039856	0.021020439764632932	0.04117535545023682	109.83398628234863	4.9924539219249375
24	100	0.5143992304801941	0.5442781448364258	0.08216594827586175	0.15185461787403481	114.67388677597046	4.985821164172629
25	100	0.5086607336997986	0.5394208431243896	0.046173479252871165	0.08827117140428016	119.538006067276	4.980750252803166
26	100	0.499553382396698	0.5337203145027161	0.03310669860156056	0.06409153797255333	124.46241688728333	4.978496675491333
27	100	0.4922668437163035	0.5246790051460266	0.08701008701008668	0.16009067082241213	129.20631337165833	4.9694735912176276
28	100	0.4871884087721507	0.5146039724349976	0.24633913209711245	0.3953003251733223	134.04236340522766	4.964531977971395
29	100	0.47899941603342694	0.5105239748954773	0.3905452393282519	0.5617152585656507	139.04072093963623	4.965740033558437
30	100	0.4754742383956909	0.5034685134887695	0.40960743801652744	0.5811652620007314	144.10236883163452	4.969047201090846
31	100	0.4660539925098419	0.490146279335022	0.40720045002812527	0.5787383737974027	148.8794927597046	4.96264975865682
32	100	0.459676593542099	0.4870242476463318	0.35872068874372104	0.5280271239196273	153.76663494110107	4.960214030358099
33	100	0.4539998769760132	0.48097920417785645	0.3945105695941111	0.5658050619278391	158.69541668891907	4.959231771528721
37	100	0.43009741107622784	0.45805099606513977	0.4488211930182544	0.6195674044265578	177.94537568092346	4.942927102247874
38	100	0.4254344900449117	0.4543272852897644	0.45098757741214246	0.6216284473179093	182.8941695690155	4.943085664027446
39	100	0.41941652695337933	0.44901522994041443	0.5191013674842613	0.6834321640351487	187.86306595802307	4.943764893632186
40	100	0.4128691256046295	0.4389572739601135	0.513442550201544	0.6785094685400105	192.8495533466339	4.944860342221382
41	100	0.40738313396771747	0.4329151511192322	0.4819064098705971	0.650387104962557	197.8296763896942	4.945741909742355
42	100	0.40134264032046	0.4257708787918091	0.4721738472022395	0.6414647945275918	202.6872215270996	4.943590768953649
43	100	0.3950105607509613	0.41892510652542114	0.5289115000569478	0.6918798112738994	207.5017809867859	4.940518594923473
